Job 1: Waiting time = 0.0011189468204975128 | Resolution time = 0.0011098766699433327 | Resolution type = Policy
Job 2: Waiting time = 0.00089301448315382 | Resolution time = 0.0008856272324919701 | Resolution type = None
Job 3: Waiting time = 0.0010691219940781593 | Resolution time = 0.0010385829955339432 | Resolution type = Policy
Job 4: Waiting time = 0.001777741126716137 | Resolution time = 0.0007091332226991653 | Resolution type = None
Job 5: Waiting time = 0.0005539422854781151 | Resolution time = 0.0005402620881795883 | Resolution type = Policy
Job 6: Waiting time = 7.878616452217102e-05 | Resolution time = 6.513204425573349e-05 | Resolution type = Policy
Job 7: Waiting time = 0.00025895703583955765 | Resolution time = 0.00024512410163879395 | Resolution type = Policy
Job 8: Waiting time = 0.0011748746037483215 | Resolution time = 0.0011624041944742203 | Resolution type = None
Job 9: Waiting time = 0.0009887740015983582 | Resolution time = 0.0008717523887753487 | Resolution type = None
Job 10: Waiting time = 0.0007598306983709335 | Resolution time = 0.0007469402626156807 | Resolution type = None
Job 11: Waiting time = 0.00032109208405017853 | Resolution time = 0.0003070635721087456 | Resolution type = Policy
Job 12: Waiting time = 0.0011081984266638756 | Resolution time = 0.0010942593216896057 | Resolution type = None
Job 13: Waiting time = 0.0007923301309347153 | Resolution time = 0.0006936099380254745 | Resolution type = None
Job 14: Waiting time = 0.0011039301753044128 | Resolution time = 0.001091035082936287 | Resolution type = None
Job 15: Waiting time = 0.00024055782705545425 | Resolution time = 0.00022803060710430145 | Resolution type = Policy
Job 16: Waiting time = 0.0001289714127779007 | Resolution time = 0.00011810194700956345 | Resolution type = Policy
Job 17: Waiting time = 0.00042626168578863144 | Resolution time = 0.0004129074513912201 | Resolution type = Policy
Job 18: Waiting time = 0.0002791602164506912 | Resolution time = 0.0002670940011739731 | Resolution type = Policy
Job 19: Waiting time = 0.0012108366936445236 | Resolution time = 0.0011974908411502838 | Resolution type = None
Job 20: Waiting time = 0.00086189154535532 | Resolution time = 0.0008499650284647942 | Resolution type = None
