Job 1: Waiting time = 0.00010552350431680679 | Resolution time = 9.617675095796585e-05 | Resolution type = None
Job 2: Waiting time = 0.00014431215822696686 | Resolution time = 0.00013603828847408295 | Resolution type = None
Job 3: Waiting time = 9.999983012676239e-05 | Resolution time = 9.400025010108948e-05 | Resolution type = None
Job 4: Waiting time = 7.791351526975632e-05 | Resolution time = 7.239449769258499e-05 | Resolution type = None
Job 5: Waiting time = 7.920432835817337e-05 | Resolution time = 7.341243326663971e-05 | Resolution type = None
Job 6: Waiting time = 5.8171339333057404e-05 | Resolution time = 5.2731484174728394e-05 | Resolution type = None
Job 7: Waiting time = 8.330587297677994e-05 | Resolution time = 6.834231317043304e-05 | Resolution type = None
Job 8: Waiting time = 0.0001392299309372902 | Resolution time = 5.399622023105621e-05 | Resolution type = None
Job 9: Waiting time = 6.979238241910934e-05 | Resolution time = 6.38812780380249e-05 | Resolution type = None
Job 10: Waiting time = 5.4391101002693176e-05 | Resolution time = 4.914775490760803e-05 | Resolution type = None
Job 11: Waiting time = 9.357742965221405e-05 | Resolution time = 8.763279765844345e-05 | Resolution type = None
Job 12: Waiting time = 5.2426010370254517e-05 | Resolution time = 4.700571298599243e-05 | Resolution type = None
Job 13: Waiting time = 5.782954394817352e-05 | Resolution time = 5.238596349954605e-05 | Resolution type = None
Job 14: Waiting time = 5.8261677622795105e-05 | Resolution time = 5.2646733820438385e-05 | Resolution type = None
Job 15: Waiting time = 5.790777504444122e-05 | Resolution time = 5.257967859506607e-05 | Resolution type = None
Job 16: Waiting time = 5.637761205434799e-05 | Resolution time = 5.130283534526825e-05 | Resolution type = None
Job 17: Waiting time = 7.763784378767014e-05 | Resolution time = 7.163267582654953e-05 | Resolution type = None
Job 18: Waiting time = 7.927697151899338e-05 | Resolution time = 7.298029959201813e-05 | Resolution type = None
Job 19: Waiting time = 5.360320210456848e-05 | Resolution time = 4.763063043355942e-05 | Resolution type = None
Job 20: Waiting time = 7.83037394285202e-05 | Resolution time = 7.309764623641968e-05 | Resolution type = None
Job 21: Waiting time = 8.373614400625229e-05 | Resolution time = 7.767882198095322e-05 | Resolution type = None
Job 22: Waiting time = 5.3309835493564606e-05 | Resolution time = 4.781410098075867e-05 | Resolution type = None
Job 23: Waiting time = 7.177982479333878e-05 | Resolution time = 6.612669676542282e-05 | Resolution type = None
Job 24: Waiting time = 9.093992412090302e-05 | Resolution time = 6.779376417398453e-05 | Resolution type = None
Job 25: Waiting time = 9.664427489042282e-05 | Resolution time = 8.138176053762436e-05 | Resolution type = None
Job 26: Waiting time = 9.441282600164413e-05 | Resolution time = 7.820781320333481e-05 | Resolution type = None
Job 27: Waiting time = 9.568408131599426e-05 | Resolution time = 7.991306483745575e-05 | Resolution type = None
Job 28: Waiting time = 6.0191377997398376e-05 | Resolution time = 5.033891648054123e-05 | Resolution type = None
Job 29: Waiting time = 6.874091923236847e-05 | Resolution time = 5.573313683271408e-05 | Resolution type = None
Job 30: Waiting time = 0.00010981690138578415 | Resolution time = 8.403696119785309e-05 | Resolution type = None
Job 31: Waiting time = 6.562937051057816e-05 | Resolution time = 5.061831325292587e-05 | Resolution type = None
Job 32: Waiting time = 8.263625204563141e-05 | Resolution time = 6.795302033424377e-05 | Resolution type = None
Job 33: Waiting time = 0.00011224206537008286 | Resolution time = 9.102746844291687e-05 | Resolution type = None
Job 34: Waiting time = 0.0001012338325381279 | Resolution time = 8.639972656965256e-05 | Resolution type = None
Job 35: Waiting time = 8.059386163949966e-05 | Resolution time = 6.633251905441284e-05 | Resolution type = None
Job 36: Waiting time = 8.965376764535904e-05 | Resolution time = 7.520709186792374e-05 | Resolution type = None
Job 37: Waiting time = 8.173380047082901e-05 | Resolution time = 6.91702589392662e-05 | Resolution type = None
Job 38: Waiting time = 9.204726666212082e-05 | Resolution time = 7.713120430707932e-05 | Resolution type = None
Job 39: Waiting time = 8.973013609647751e-05 | Resolution time = 7.428135722875595e-05 | Resolution type = None
Job 40: Waiting time = 9.196344763040543e-05 | Resolution time = 7.814634591341019e-05 | Resolution type = None
Job 41: Waiting time = 9.437557309865952e-05 | Resolution time = 7.889978587627411e-05 | Resolution type = None
Job 42: Waiting time = 0.0001011854037642479 | Resolution time = 8.585117757320404e-05 | Resolution type = None
Job 43: Waiting time = 7.811002433300018e-05 | Resolution time = 6.507802754640579e-05 | Resolution type = None
