Job 1: Waiting time = 0.00016550160944461823 | Resolution time = 0.00014724675565958023 | Resolution type = None
Job 2: Waiting time = 0.00011713802814483643 | Resolution time = 9.05897468328476e-05 | Resolution type = None
Job 3: Waiting time = 0.00015315227210521698 | Resolution time = 0.0001392550766468048 | Resolution type = None
Job 4: Waiting time = 8.232053369283676e-05 | Resolution time = 6.598327308893204e-05 | Resolution type = None
Job 5: Waiting time = 0.00011136941611766815 | Resolution time = 7.330998778343201e-05 | Resolution type = None
Job 6: Waiting time = 9.326077997684479e-05 | Resolution time = 8.024647831916809e-05 | Resolution type = None
Job 7: Waiting time = 9.645521640777588e-05 | Resolution time = 8.053984493017197e-05 | Resolution type = None
Job 8: Waiting time = 8.72388482093811e-05 | Resolution time = 7.286947220563889e-05 | Resolution type = None
Job 9: Waiting time = 8.293706923723221e-05 | Resolution time = 6.879772990942001e-05 | Resolution type = None
Job 10: Waiting time = 9.696371853351593e-05 | Resolution time = 8.127093315124512e-05 | Resolution type = None
Job 11: Waiting time = 7.319077849388123e-05 | Resolution time = 5.882978439331055e-05 | Resolution type = None
Job 12: Waiting time = 0.00012582633644342422 | Resolution time = 0.00011163484305143356 | Resolution type = None
Job 13: Waiting time = 0.00012850016355514526 | Resolution time = 0.00011547096073627472 | Resolution type = None
Job 14: Waiting time = 9.937305003404617e-05 | Resolution time = 8.426699787378311e-05 | Resolution type = None
Job 15: Waiting time = 8.789170533418655e-05 | Resolution time = 7.222220301628113e-05 | Resolution type = None
Job 16: Waiting time = 0.0001316675916314125 | Resolution time = 0.00011718738824129105 | Resolution type = None
Job 17: Waiting time = 8.414778858423233e-05 | Resolution time = 6.485916674137115e-05 | Resolution type = None
Job 18: Waiting time = 8.560065180063248e-05 | Resolution time = 6.878189742565155e-05 | Resolution type = None
Job 19: Waiting time = 9.785406291484833e-05 | Resolution time = 8.258689194917679e-05 | Resolution type = None
Job 20: Waiting time = 0.00013978220522403717 | Resolution time = 0.00012371502816677094 | Resolution type = None
Job 21: Waiting time = 0.00011843349784612656 | Resolution time = 9.245891124010086e-05 | Resolution type = None
