Job 1: Waiting time = 8.777808398008347e-05 | Resolution time = 6.776116788387299e-05 | Resolution type = None
Job 2: Waiting time = 0.00012525590136647224 | Resolution time = 0.00010604225099086761 | Resolution type = None
Job 3: Waiting time = 9.73232090473175e-05 | Resolution time = 8.142506703734398e-05 | Resolution type = None
Job 4: Waiting time = 0.00013003777712583542 | Resolution time = 0.00011426955461502075 | Resolution type = None
Job 5: Waiting time = 0.00017297500744462013 | Resolution time = 0.00015681562945246696 | Resolution type = None
Job 6: Waiting time = 0.000181667972356081 | Resolution time = 0.0001661195419728756 | Resolution type = None
Job 7: Waiting time = 0.00018884893506765366 | Resolution time = 0.00017384951934218407 | Resolution type = None
Job 8: Waiting time = 0.0001927018165588379 | Resolution time = 0.0001775813288986683 | Resolution type = None
Job 9: Waiting time = 0.00019855797290802002 | Resolution time = 0.0001783040352165699 | Resolution type = None
Job 10: Waiting time = 0.00034783966839313507 | Resolution time = 0.00025021377950906754 | Resolution type = None
Job 11: Waiting time = 0.0002089119516313076 | Resolution time = 0.00019254488870501518 | Resolution type = None
Job 12: Waiting time = 0.0002381480298936367 | Resolution time = 0.00022049713879823685 | Resolution type = None
Job 13: Waiting time = 0.00019036373123526573 | Resolution time = 0.00018098065629601479 | Resolution type = None
Job 14: Waiting time = 0.0002479446120560169 | Resolution time = 0.00022656284272670746 | Resolution type = None

----- VACATION Started -----
Start time: 3.0001631029881537
Duration: 13.04160041315481
Jobs in the system: 63
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 15: Waiting time = 12.856448280159384 | Resolution time = 0.0018072398379445076 | Resolution type = None
Job 16: Waiting time = 12.646611626725644 | Resolution time = 0.0006574876606464386 | Resolution type = None
Job 17: Waiting time = 12.445328156929463 | Resolution time = 0.0006912434473633766 | Resolution type = None
Job 18: Waiting time = 12.269189016893506 | Resolution time = 0.0007049627602100372 | Resolution type = None
Job 19: Waiting time = 12.067113350145519 | Resolution time = 0.00068232836201787 | Resolution type = None
Job 20: Waiting time = 11.844029684085399 | Resolution time = 0.0006961110047996044 | Resolution type = None
Job 21: Waiting time = 11.639501561876386 | Resolution time = 0.0007247575558722019 | Resolution type = None
Job 22: Waiting time = 11.46063650585711 | Resolution time = 0.0007186988368630409 | Resolution type = None
Job 23: Waiting time = 11.261839021928608 | Resolution time = 0.0006600217893719673 | Resolution type = None
Job 24: Waiting time = 11.070992435328662 | Resolution time = 0.0006798859685659409 | Resolution type = None
Job 25: Waiting time = 10.84088258817792 | Resolution time = 0.0006811609491705894 | Resolution type = None
Job 26: Waiting time = 10.646079479716718 | Resolution time = 0.0006986698135733604 | Resolution type = None
Job 27: Waiting time = 10.466257595922798 | Resolution time = 0.0006655463948845863 | Resolution type = None
Job 28: Waiting time = 10.253429507371038 | Resolution time = 0.0006309119053184986 | Resolution type = None
Job 29: Waiting time = 10.041197849903256 | Resolution time = 0.0006555467844009399 | Resolution type = None
Job 30: Waiting time = 9.809751606080681 | Resolution time = 0.0006843525916337967 | Resolution type = None
Job 31: Waiting time = 9.608522900380194 | Resolution time = 0.0007037380710244179 | Resolution type = None
Job 32: Waiting time = 9.400599842891097 | Resolution time = 0.0006733164191246033 | Resolution type = None
Job 33: Waiting time = 9.190114001277834 | Resolution time = 0.0006308960728347301 | Resolution type = None
Job 34: Waiting time = 8.978151328861713 | Resolution time = 0.000676245428621769 | Resolution type = None
Job 35: Waiting time = 8.780882382299751 | Resolution time = 0.0006815725937485695 | Resolution type = None
Job 36: Waiting time = 8.586746162734926 | Resolution time = 0.0007067187689244747 | Resolution type = None
Job 37: Waiting time = 8.400792095810175 | Resolution time = 0.0006796983070671558 | Resolution type = None
Job 38: Waiting time = 8.181177435908467 | Resolution time = 0.0006590019911527634 | Resolution type = None
Job 39: Waiting time = 7.982590873260051 | Resolution time = 0.0006738072261214256 | Resolution type = None
Job 40: Waiting time = 7.798392708878964 | Resolution time = 0.0006614993326365948 | Resolution type = None
Job 41: Waiting time = 7.603233418427408 | Resolution time = 0.0006478456780314445 | Resolution type = None
Job 42: Waiting time = 7.421337033621967 | Resolution time = 0.0007066600956022739 | Resolution type = None
Job 43: Waiting time = 7.215494913049042 | Resolution time = 0.0006941459141671658 | Resolution type = None
Job 44: Waiting time = 7.0203104531392455 | Resolution time = 0.0007554362528026104 | Resolution type = None
Job 45: Waiting time = 6.800369503907859 | Resolution time = 0.0006952537223696709 | Resolution type = None
Job 46: Waiting time = 6.5825933129526675 | Resolution time = 0.0006685256958007812 | Resolution type = None
Job 47: Waiting time = 6.37750684004277 | Resolution time = 0.0006877761334180832 | Resolution type = None
Job 48: Waiting time = 6.1509072431363165 | Resolution time = 0.0006854035891592503 | Resolution type = None
