Job 1: Waiting time = 0.001537624280899763 | Resolution time = 0.0015267725102603436 | Resolution type = None
Job 2: Waiting time = 0.0012448159977793694 | Resolution time = 0.0012335451319813728 | Resolution type = Policy
Job 3: Waiting time = 0.00021956395357847214 | Resolution time = 0.0002098078839480877 | Resolution type = Policy
Job 4: Waiting time = 0.0001260959543287754 | Resolution time = 0.00011932384222745895 | Resolution type = Policy
Job 5: Waiting time = 0.0008180597797036171 | Resolution time = 0.0008104541338980198 | Resolution type = Policy
Job 6: Waiting time = 0.0011711870320141315 | Resolution time = 0.0011627092026174068 | Resolution type = Policy
Job 7: Waiting time = 0.0006691343151032925 | Resolution time = 0.000662247184664011 | Resolution type = Policy
Job 8: Waiting time = 0.0016905348747968674 | Resolution time = 0.0016791699454188347 | Resolution type = None
Job 9: Waiting time = 0.0014111818745732307 | Resolution time = 0.0014033932238817215 | Resolution type = None
Job 10: Waiting time = 0.0015921932645142078 | Resolution time = 0.001582995057106018 | Resolution type = None
Job 11: Waiting time = 0.0003446689806878567 | Resolution time = 0.0003371499478816986 | Resolution type = Policy
Job 12: Waiting time = 0.001556944102048874 | Resolution time = 0.0015487833879888058 | Resolution type = None
Job 13: Waiting time = 0.0005285190418362617 | Resolution time = 0.0005212188698351383 | Resolution type = Policy
Job 14: Waiting time = 0.0015112990513443947 | Resolution time = 0.001503549050539732 | Resolution type = None

----- VACATION Started -----
Start time: 3.000173246022314
Duration: 12.334319044835865
Jobs in the system: 60
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 15: Waiting time = 12.175549898762256 | Resolution time = 0.0014901910908520222 | Resolution type = None
Job 16: Waiting time = 11.971629061736166 | Resolution time = 0.0007094591856002808 | Resolution type = None
Job 17: Waiting time = 11.76398054882884 | Resolution time = 0.0007141637615859509 | Resolution type = None
Job 18: Waiting time = 11.554664973169565 | Resolution time = 0.000660003162920475 | Resolution type = None
Job 19: Waiting time = 11.335904869716614 | Resolution time = 0.0007332516834139824 | Resolution type = None
Job 20: Waiting time = 11.1421570321545 | Resolution time = 0.0007333201356232166 | Resolution type = None
Job 21: Waiting time = 10.950462759006768 | Resolution time = 0.0006694160401821136 | Resolution type = None
Job 22: Waiting time = 10.747257297858596 | Resolution time = 0.0006911573000252247 | Resolution type = None
Job 23: Waiting time = 10.53324823686853 | Resolution time = 0.0007050018757581711 | Resolution type = None
Job 24: Waiting time = 10.334372818935663 | Resolution time = 0.0007664323784410954 | Resolution type = None
Job 25: Waiting time = 10.118709513917565 | Resolution time = 0.000684663187712431 | Resolution type = None
Job 26: Waiting time = 9.924600038677454 | Resolution time = 0.0006901598535478115 | Resolution type = None
Job 27: Waiting time = 9.71173536265269 | Resolution time = 0.0006746882572770119 | Resolution type = None
Job 28: Waiting time = 9.519709715619683 | Resolution time = 0.0007035196758806705 | Resolution type = None
Job 29: Waiting time = 9.319105276837945 | Resolution time = 0.000686494167894125 | Resolution type = None
Job 30: Waiting time = 9.09095273213461 | Resolution time = 0.0007171607576310635 | Resolution type = None
Job 31: Waiting time = 8.90032939426601 | Resolution time = 0.0006984020583331585 | Resolution type = None
Job 32: Waiting time = 8.687361685093492 | Resolution time = 0.0006975377909839153 | Resolution type = None
Job 33: Waiting time = 8.489398713223636 | Resolution time = 0.0007206378504633904 | Resolution type = None
Job 34: Waiting time = 8.28709512297064 | Resolution time = 0.0006972849369049072 | Resolution type = None
Job 35: Waiting time = 8.085907772183418 | Resolution time = 0.0007099490612745285 | Resolution type = None
Job 36: Waiting time = 7.866562166251242 | Resolution time = 0.0007871999405324459 | Resolution type = None
Job 37: Waiting time = 7.678895817138255 | Resolution time = 0.000787762925028801 | Resolution type = None
Job 38: Waiting time = 7.50544573739171 | Resolution time = 0.0006902464665472507 | Resolution type = None
Job 39: Waiting time = 7.309229862876236 | Resolution time = 0.0007250425405800343 | Resolution type = None
Job 40: Waiting time = 7.112870110198855 | Resolution time = 0.0006751571781933308 | Resolution type = None
Job 41: Waiting time = 6.917163886129856 | Resolution time = 0.0007072505541145802 | Resolution type = None
Job 42: Waiting time = 6.727717264089733 | Resolution time = 0.0006847144104540348 | Resolution type = None
Job 43: Waiting time = 6.528636307921261 | Resolution time = 0.000696070957928896 | Resolution type = None
Job 44: Waiting time = 6.312408159021288 | Resolution time = 0.0008249599486589432 | Resolution type = None
Job 45: Waiting time = 6.106447701342404 | Resolution time = 0.00069055100902915 | Resolution type = None
Job 46: Waiting time = 5.887146190740168 | Resolution time = 0.000669404398649931 | Resolution type = None
Job 47: Waiting time = 5.690416485071182 | Resolution time = 0.0007270979695022106 | Resolution type = None
Job 48: Waiting time = 5.493142244871706 | Resolution time = 0.0006695529446005821 | Resolution type = None
Job 49: Waiting time = 5.288539326284081 | Resolution time = 0.0006656856276094913 | Resolution type = None
Job 50: Waiting time = 5.058527559041977 | Resolution time = 0.0006801239214837551 | Resolution type = None
Job 51: Waiting time = 4.852223297115415 | Resolution time = 0.0006726342253386974 | Resolution type = None
Job 52: Waiting time = 4.665611732751131 | Resolution time = 0.0006632939912378788 | Resolution type = None
Job 53: Waiting time = 4.475692423991859 | Resolution time = 0.0006873668171465397 | Resolution type = None
Job 54: Waiting time = 4.279230170417577 | Resolution time = 0.0007284297607839108 | Resolution type = None
Job 55: Waiting time = 4.0904633910395205 | Resolution time = 0.0006691920571029186 | Resolution type = None
Job 56: Waiting time = 3.855913524981588 | Resolution time = 0.0007119225338101387 | Resolution type = None
Job 57: Waiting time = 3.632691076025367 | Resolution time = 0.0006724130362272263 | Resolution type = None
Job 58: Waiting time = 3.425134208984673 | Resolution time = 0.0007047071121633053 | Resolution type = None
Job 59: Waiting time = 3.2193366698920727 | Resolution time = 0.0007052761502563953 | Resolution type = None
Job 60: Waiting time = 3.0187826133333147 | Resolution time = 0.0006731520406901836 | Resolution type = None
Job 61: Waiting time = 2.818372112698853 | Resolution time = 0.0006833937950432301 | Resolution type = None
Job 62: Waiting time = 2.611289299093187 | Resolution time = 0.0007004342041909695 | Resolution type = None
Job 63: Waiting time = 2.3863203399814665 | Resolution time = 0.0007149269804358482 | Resolution type = None
Job 64: Waiting time = 2.1719201868399978 | Resolution time = 0.0007083206437528133 | Resolution type = None
Job 65: Waiting time = 1.9435632633976638 | Resolution time = 0.0007114866748452187 | Resolution type = None
Job 66: Waiting time = 1.7596559273079038 | Resolution time = 0.0006665089167654514 | Resolution type = None
Job 67: Waiting time = 1.5369057208299637 | Resolution time = 0.0007180082611739635 | Resolution type = None
Job 68: Waiting time = 1.329952775966376 | Resolution time = 0.0006908560171723366 | Resolution type = None
Job 69: Waiting time = 1.1428393451496959 | Resolution time = 0.0007176920771598816 | Resolution type = None
Job 70: Waiting time = 0.9673862108029425 | Resolution time = 0.0007333089597523212 | Resolution type = None
Job 71: Waiting time = 0.7832823321223259 | Resolution time = 0.0007311087101697922 | Resolution type = None
Job 72: Waiting time = 0.5910742059350014 | Resolution time = 0.0006762426346540451 | Resolution type = None
Job 73: Waiting time = 0.3608450461179018 | Resolution time = 0.0006860052235424519 | Resolution type = None
Job 74: Waiting time = 0.16541778901591897 | Resolution time = 0.0006981268525123596 | Resolution type = None
Normal period 2 ended!

----- VACATION Started -----
Start time: 15.378039843868464
Duration: 11.512530080974102
Jobs in the system: 57
------ VACATION ENDED ------

--- Normal Period 3 starts... ---
Job 75: Waiting time = 11.477790406905115 | Resolution time = 0.0008591236546635628 | Resolution type = None
Job 76: Waiting time = 11.269037425052375 | Resolution time = 0.0006229481659829617 | Resolution type = None
Job 77: Waiting time = 11.070941977202892 | Resolution time = 0.000632082112133503 | Resolution type = None
Job 78: Waiting time = 10.87919647200033 | Resolution time = 0.00062977010384202 | Resolution type = None
Job 79: Waiting time = 10.64717716211453 | Resolution time = 0.0006355750374495983 | Resolution type = None
Job 80: Waiting time = 10.445219044573605 | Resolution time = 0.0006484859623014927 | Resolution type = None
Job 81: Waiting time = 10.242080144118518 | Resolution time = 0.0006567602977156639 | Resolution type = None
Job 82: Waiting time = 10.020405976101756 | Resolution time = 0.0006370870396494865 | Resolution type = None
Job 83: Waiting time = 9.82789203664288 | Resolution time = 0.0006524492055177689 | Resolution type = None
Job 84: Waiting time = 9.616813506931067 | Resolution time = 0.0006211008876562119 | Resolution type = None
Job 85: Waiting time = 9.408335329033434 | Resolution time = 0.0006226398982107639 | Resolution type = None
Job 86: Waiting time = 9.189452088903636 | Resolution time = 0.000630255788564682 | Resolution type = None
Job 87: Waiting time = 8.984101724345237 | Resolution time = 0.0006194347515702248 | Resolution type = None
Job 88: Waiting time = 8.774047979619354 | Resolution time = 0.0006308578886091709 | Resolution type = None
Job 89: Waiting time = 8.56429754709825 | Resolution time = 0.0006214547902345657 | Resolution type = None
Job 90: Waiting time = 8.35798165295273 | Resolution time = 0.0006161429919302464 | Resolution type = None
Job 91: Waiting time = 8.156155092641711 | Resolution time = 0.0006370269693434238 | Resolution type = None
Job 92: Waiting time = 7.952854168135673 | Resolution time = 0.0006639566272497177 | Resolution type = None
Job 93: Waiting time = 7.7614256287924945 | Resolution time = 0.0006238608621060848 | Resolution type = None
Job 94: Waiting time = 7.552721445914358 | Resolution time = 0.0006220582872629166 | Resolution type = None
Job 95: Waiting time = 7.336786093655974 | Resolution time = 0.0006276923231780529 | Resolution type = None
Job 96: Waiting time = 7.13497653696686 | Resolution time = 0.0006458372808992863 | Resolution type = None
Job 97: Waiting time = 6.939701279159635 | Resolution time = 0.0006284243427217007 | Resolution type = None
Job 98: Waiting time = 6.720063401851803 | Resolution time = 0.0006309016607701778 | Resolution type = None
Job 99: Waiting time = 6.54194080689922 | Resolution time = 0.0006506568752229214 | Resolution type = None
Job 100: Waiting time = 6.349253224208951 | Resolution time = 0.0006409888155758381 | Resolution type = None
Job 101: Waiting time = 6.1520718787796795 | Resolution time = 0.0006203609518706799 | Resolution type = None
Job 102: Waiting time = 5.938597152009606 | Resolution time = 0.0006433473899960518 | Resolution type = None
Job 103: Waiting time = 5.729035794734955 | Resolution time = 0.0007077320478856564 | Resolution type = None
