Job 1: Waiting time = 6.343796849250793e-05 | Resolution time = 4.8537272959947586e-05 | Resolution type = None
Job 2: Waiting time = 7.71665945649147e-05 | Resolution time = 4.485808312892914e-05 | Resolution type = None
Job 3: Waiting time = 5.388399586081505e-05 | Resolution time = 4.003336653113365e-05 | Resolution type = None
Job 4: Waiting time = 6.927689537405968e-05 | Resolution time = 4.921061918139458e-05 | Resolution type = None
Job 5: Waiting time = 4.7147274017333984e-05 | Resolution time = 3.3198390156030655e-05 | Resolution type = None
Job 6: Waiting time = 4.4401269406080246e-05 | Resolution time = 3.1706877052783966e-05 | Resolution type = None
Job 7: Waiting time = 3.24370339512825e-05 | Resolution time = 1.9073020666837692e-05 | Resolution type = None
Job 8: Waiting time = 4.651211202144623e-05 | Resolution time = 3.328779712319374e-05 | Resolution type = None
Job 9: Waiting time = 3.307173028588295e-05 | Resolution time = 1.8238089978694916e-05 | Resolution type = None
Job 10: Waiting time = 4.855124279856682e-05 | Resolution time = 3.356020897626877e-05 | Resolution type = None
Job 11: Waiting time = 4.725577309727669e-05 | Resolution time = 1.776963472366333e-05 | Resolution type = None
Job 12: Waiting time = 3.333529457449913e-05 | Resolution time = 1.9290484488010406e-05 | Resolution type = None
Job 13: Waiting time = 3.2007694244384766e-05 | Resolution time = 1.914147287607193e-05 | Resolution type = None
Job 14: Waiting time = 4.822900518774986e-05 | Resolution time = 3.1692441552877426e-05 | Resolution type = None
Job 15: Waiting time = 4.97112050652504e-05 | Resolution time = 3.762217238545418e-05 | Resolution type = None
Job 16: Waiting time = 4.6245288103818893e-05 | Resolution time = 1.8138904124498367e-05 | Resolution type = None
Job 17: Waiting time = 6.716093048453331e-05 | Resolution time = 5.132518708705902e-05 | Resolution type = None
Job 18: Waiting time = 4.729395732283592e-05 | Resolution time = 3.3093150705099106e-05 | Resolution type = None
Job 19: Waiting time = 5.9075187891721725e-05 | Resolution time = 4.6049244701862335e-05 | Resolution type = None
Job 20: Waiting time = 4.7422945499420166e-05 | Resolution time = 3.267964348196983e-05 | Resolution type = None
Job 21: Waiting time = 6.544683128595352e-05 | Resolution time = 5.086231976747513e-05 | Resolution type = None
Job 22: Waiting time = 3.866199404001236e-05 | Resolution time = 2.1700281649827957e-05 | Resolution type = None
Job 23: Waiting time = 4.009529948234558e-05 | Resolution time = 2.5253742933273315e-05 | Resolution type = None
Job 24: Waiting time = 5.932804197072983e-05 | Resolution time = 4.0440820157527924e-05 | Resolution type = None
Job 25: Waiting time = 4.58243303000927e-05 | Resolution time = 3.2327137887477875e-05 | Resolution type = None
Job 26: Waiting time = 6.681215018033981e-05 | Resolution time = 5.24190254509449e-05 | Resolution type = None
Job 27: Waiting time = 3.5041943192481995e-05 | Resolution time = 1.9770581275224686e-05 | Resolution type = None
Job 28: Waiting time = 0.00011412287130951881 | Resolution time = 5.9344805777072906e-05 | Resolution type = None
Job 29: Waiting time = 6.833905354142189e-05 | Resolution time = 5.4481904953718185e-05 | Resolution type = None
Job 30: Waiting time = 7.374491542577744e-05 | Resolution time = 5.938997492194176e-05 | Resolution type = None
Job 31: Waiting time = 6.360886618494987e-05 | Resolution time = 4.9439724534749985e-05 | Resolution type = None
Job 32: Waiting time = 6.348593160510063e-05 | Resolution time = 3.8529280573129654e-05 | Resolution type = None
Job 33: Waiting time = 5.272217094898224e-05 | Resolution time = 3.957422450184822e-05 | Resolution type = None
Job 34: Waiting time = 4.875008016824722e-05 | Resolution time = 3.433087840676308e-05 | Resolution type = None
Job 35: Waiting time = 7.577799260616302e-05 | Resolution time = 5.966471508145332e-05 | Resolution type = None
Job 36: Waiting time = 5.315477028489113e-05 | Resolution time = 3.894977271556854e-05 | Resolution type = None
Job 37: Waiting time = 5.5490992963314056e-05 | Resolution time = 4.337681457400322e-05 | Resolution type = None
Job 38: Waiting time = 5.606329068541527e-05 | Resolution time = 4.3917447328567505e-05 | Resolution type = None
Job 39: Waiting time = 3.930600360035896e-05 | Resolution time = 2.409704029560089e-05 | Resolution type = None
Job 40: Waiting time = 4.296470433473587e-05 | Resolution time = 2.8300099074840546e-05 | Resolution type = None
Job 41: Waiting time = 3.015715628862381e-05 | Resolution time = 1.7020385712385178e-05 | Resolution type = None
Job 42: Waiting time = 3.91216017305851e-05 | Resolution time = 2.407887950539589e-05 | Resolution type = None
Job 43: Waiting time = 3.664102405309677e-05 | Resolution time = 2.4197157472372055e-05 | Resolution type = None
Job 44: Waiting time = 8.430099114775658e-05 | Resolution time = 6.881868466734886e-05 | Resolution type = None
Job 45: Waiting time = 5.648704245686531e-05 | Resolution time = 3.999611362814903e-05 | Resolution type = None
Job 46: Waiting time = 6.337091326713562e-05 | Resolution time = 4.570186138153076e-05 | Resolution type = None
Job 47: Waiting time = 5.77499158680439e-05 | Resolution time = 4.1122082620859146e-05 | Resolution type = None
Job 48: Waiting time = 6.085820496082306e-05 | Resolution time = 4.8080924898386e-05 | Resolution type = None
Job 49: Waiting time = 4.374794661998749e-05 | Resolution time = 2.9679853469133377e-05 | Resolution type = None
Job 50: Waiting time = 5.011819303035736e-05 | Resolution time = 2.179434522986412e-05 | Resolution type = None
Job 51: Waiting time = 4.960596561431885e-05 | Resolution time = 3.641285002231598e-05 | Resolution type = None
Job 52: Waiting time = 5.8129895478487015e-05 | Resolution time = 4.5462045818567276e-05 | Resolution type = None
Job 53: Waiting time = 7.68653117120266e-05 | Resolution time = 6.466126069426537e-05 | Resolution type = None
Job 54: Waiting time = 7.748184725642204e-05 | Resolution time = 6.187846884131432e-05 | Resolution type = None
Job 55: Waiting time = 4.013208672404289e-05 | Resolution time = 2.5968067348003387e-05 | Resolution type = None
Job 56: Waiting time = 7.457425817847252e-05 | Resolution time = 5.796784535050392e-05 | Resolution type = None
Job 57: Waiting time = 9.126588702201843e-05 | Resolution time = 7.651001214981079e-05 | Resolution type = None
Job 58: Waiting time = 6.699282675981522e-05 | Resolution time = 4.6825967729091644e-05 | Resolution type = None
Job 59: Waiting time = 4.390021786093712e-05 | Resolution time = 2.968357875943184e-05 | Resolution type = None
Job 60: Waiting time = 4.0421728044748306e-05 | Resolution time = 2.501765266060829e-05 | Resolution type = None
Job 61: Waiting time = 0.00011160504072904587 | Resolution time = 8.79969447851181e-05 | Resolution type = None
Job 62: Waiting time = 6.911205127835274e-05 | Resolution time = 5.369773134589195e-05 | Resolution type = None
Job 63: Waiting time = 7.466692477464676e-05 | Resolution time = 5.8999285101890564e-05 | Resolution type = None
Job 64: Waiting time = 5.612615495920181e-05 | Resolution time = 4.067085683345795e-05 | Resolution type = None

----- VACATION Started -----
Start time: 1.0362682342529297
Duration: 12.28965108608827
Jobs in the system: 739
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 65: Waiting time = 12.290479041170329 | Resolution time = 0.001010312233120203 | Resolution type = None
Job 66: Waiting time = 12.272460360080004 | Resolution time = 9.589502587914467e-05 | Resolution type = None
Job 67: Waiting time = 12.260138913989067 | Resolution time = 0.00011233193799853325 | Resolution type = None
Job 68: Waiting time = 12.252280644606799 | Resolution time = 0.00010012323036789894 | Resolution type = None
Job 69: Waiting time = 12.236734544858336 | Resolution time = 8.173054084181786e-05 | Resolution type = None
Job 70: Waiting time = 12.219614731147885 | Resolution time = 8.217711001634598e-05 | Resolution type = None
Job 71: Waiting time = 12.206549887079746 | Resolution time = 8.375197649002075e-05 | Resolution type = None
Job 72: Waiting time = 12.195123929996043 | Resolution time = 7.95428641140461e-05 | Resolution type = None
Job 73: Waiting time = 12.177627417258918 | Resolution time = 8.395081385970116e-05 | Resolution type = None
Job 74: Waiting time = 12.164355191867799 | Resolution time = 8.170399814844131e-05 | Resolution type = None
Job 75: Waiting time = 12.146632246207446 | Resolution time = 9.107356891036034e-05 | Resolution type = None
Job 76: Waiting time = 12.132278483826667 | Resolution time = 0.00010073184967041016 | Resolution type = None
Job 77: Waiting time = 12.121311702299863 | Resolution time = 8.336547762155533e-05 | Resolution type = None
Job 78: Waiting time = 12.106314585078508 | Resolution time = 9.606778621673584e-05 | Resolution type = None
Job 79: Waiting time = 12.088408310897648 | Resolution time = 7.973704487085342e-05 | Resolution type = None
Job 80: Waiting time = 12.072701096069068 | Resolution time = 7.817288860678673e-05 | Resolution type = None
Job 81: Waiting time = 12.05677771102637 | Resolution time = 7.766298949718475e-05 | Resolution type = None
Job 82: Waiting time = 12.036042227875441 | Resolution time = 8.271494880318642e-05 | Resolution type = None
Job 83: Waiting time = 12.02450295491144 | Resolution time = 8.123321458697319e-05 | Resolution type = None
Job 84: Waiting time = 12.006559450179338 | Resolution time = 8.046766743063927e-05 | Resolution type = None
Job 85: Waiting time = 11.99179802602157 | Resolution time = 7.997918874025345e-05 | Resolution type = None
Job 86: Waiting time = 11.979417697060853 | Resolution time = 8.65287147462368e-05 | Resolution type = None
Job 87: Waiting time = 11.969465279951692 | Resolution time = 0.00010264385491609573 | Resolution type = None
Job 88: Waiting time = 11.95574939623475 | Resolution time = 8.502090349793434e-05 | Resolution type = None
Job 89: Waiting time = 11.939969640225172 | Resolution time = 9.785313159227371e-05 | Resolution type = None
Job 90: Waiting time = 11.926284494809806 | Resolution time = 8.3207618445158e-05 | Resolution type = None
Job 91: Waiting time = 11.909537312109023 | Resolution time = 8.465396240353584e-05 | Resolution type = None
Job 92: Waiting time = 11.893174602184445 | Resolution time = 8.510984480381012e-05 | Resolution type = None
Job 93: Waiting time = 11.869370806030929 | Resolution time = 8.700508624315262e-05 | Resolution type = None
Job 94: Waiting time = 11.861122806556523 | Resolution time = 8.976832032203674e-05 | Resolution type = None
Job 95: Waiting time = 11.842187758069485 | Resolution time = 8.689006790518761e-05 | Resolution type = None
Job 96: Waiting time = 11.82505724998191 | Resolution time = 9.292177855968475e-05 | Resolution type = None
Job 97: Waiting time = 11.805577856022865 | Resolution time = 0.00018121814355254173 | Resolution type = None
Job 98: Waiting time = 11.784588539972901 | Resolution time = 0.00016445759683847427 | Resolution type = None
Job 99: Waiting time = 11.760994398966432 | Resolution time = 0.0001994716003537178 | Resolution type = None
Job 100: Waiting time = 11.750618241727352 | Resolution time = 0.00017472822219133377 | Resolution type = None
Job 101: Waiting time = 11.726110178045928 | Resolution time = 0.00015429966151714325 | Resolution type = None
Job 102: Waiting time = 11.703560881782323 | Resolution time = 0.00016187969595193863 | Resolution type = None
Job 103: Waiting time = 11.69147423375398 | Resolution time = 0.0001452467404305935 | Resolution type = None
Job 104: Waiting time = 11.669591207057238 | Resolution time = 0.00015645567327737808 | Resolution type = None
Job 105: Waiting time = 11.654911550227553 | Resolution time = 0.0001406990922987461 | Resolution type = None
Job 106: Waiting time = 11.640810790937394 | Resolution time = 0.00016397424042224884 | Resolution type = None
Job 107: Waiting time = 11.619466818869114 | Resolution time = 0.00015153922140598297 | Resolution type = None
Job 108: Waiting time = 11.600466109346598 | Resolution time = 0.0001576547510921955 | Resolution type = None
Job 109: Waiting time = 11.581461604684591 | Resolution time = 0.0001360056921839714 | Resolution type = None
Job 110: Waiting time = 11.56525509711355 | Resolution time = 0.0001330510713160038 | Resolution type = None
Job 111: Waiting time = 11.550636284984648 | Resolution time = 7.921131327748299e-05 | Resolution type = None
Job 112: Waiting time = 11.53457312239334 | Resolution time = 7.511908188462257e-05 | Resolution type = None
Job 113: Waiting time = 11.5200067111291 | Resolution time = 7.529091089963913e-05 | Resolution type = None
Job 114: Waiting time = 11.503983105067164 | Resolution time = 7.512466982007027e-05 | Resolution type = None
