Job 1: Waiting time = 0.00010445713996887207 | Resolution time = 7.933611050248146e-05 | Resolution type = None
Job 2: Waiting time = 5.497271195054054e-05 | Resolution time = 3.9738137274980545e-05 | Resolution type = None
Job 3: Waiting time = 8.103623986244202e-05 | Resolution time = 6.61793164908886e-05 | Resolution type = None
Job 4: Waiting time = 7.420405745506287e-05 | Resolution time = 5.897972732782364e-05 | Resolution type = None
Job 5: Waiting time = 5.611265078186989e-05 | Resolution time = 2.2759661078453064e-05 | Resolution type = None
Job 6: Waiting time = 7.33332708477974e-05 | Resolution time = 2.5311950594186783e-05 | Resolution type = None
Job 7: Waiting time = 3.457069396972656e-05 | Resolution time = 2.055009827017784e-05 | Resolution type = None
Job 8: Waiting time = 9.340886026620865e-05 | Resolution time = 5.521206185221672e-05 | Resolution type = None
Job 9: Waiting time = 0.00010816100984811783 | Resolution time = 2.429308369755745e-05 | Resolution type = None
Job 10: Waiting time = 6.390595808625221e-05 | Resolution time = 4.9723777920007706e-05 | Resolution type = None
Job 11: Waiting time = 5.4743606597185135e-05 | Resolution time = 3.891903907060623e-05 | Resolution type = None
Job 12: Waiting time = 7.243035361170769e-05 | Resolution time = 5.712639540433884e-05 | Resolution type = None
Job 13: Waiting time = 3.49096953868866e-05 | Resolution time = 2.0747538655996323e-05 | Resolution type = None
Job 14: Waiting time = 6.050616502761841e-05 | Resolution time = 4.606321454048157e-05 | Resolution type = None
Job 15: Waiting time = 8.285511285066605e-05 | Resolution time = 6.772484630346298e-05 | Resolution type = None
Job 16: Waiting time = 3.452133387327194e-05 | Resolution time = 2.138223499059677e-05 | Resolution type = None
Job 17: Waiting time = 0.00010399799793958664 | Resolution time = 8.358387276530266e-05 | Resolution type = None
Job 18: Waiting time = 7.719220593571663e-05 | Resolution time = 4.787184298038483e-05 | Resolution type = None
Job 19: Waiting time = 4.8288144171237946e-05 | Resolution time = 3.3585354685783386e-05 | Resolution type = None
Job 20: Waiting time = 4.901085048913956e-05 | Resolution time = 2.432195469737053e-05 | Resolution type = None
Job 21: Waiting time = 6.812019273638725e-05 | Resolution time = 5.222344771027565e-05 | Resolution type = None
Job 22: Waiting time = 4.1039660573005676e-05 | Resolution time = 2.3052096366882324e-05 | Resolution type = None
Job 23: Waiting time = 3.3047981560230255e-05 | Resolution time = 1.8606428056955338e-05 | Resolution type = None
Job 24: Waiting time = 6.258580833673477e-05 | Resolution time = 4.927581176161766e-05 | Resolution type = None
Job 25: Waiting time = 3.5010743886232376e-05 | Resolution time = 1.8703751266002655e-05 | Resolution type = None
Job 26: Waiting time = 3.497116267681122e-05 | Resolution time = 2.0626001060009003e-05 | Resolution type = None
Job 27: Waiting time = 6.637023761868477e-05 | Resolution time = 5.1863957196474075e-05 | Resolution type = None
Job 28: Waiting time = 5.723116919398308e-05 | Resolution time = 4.375120624899864e-05 | Resolution type = None
Job 29: Waiting time = 3.193318843841553e-05 | Resolution time = 1.8279068171977997e-05 | Resolution type = None
Job 30: Waiting time = 3.6646146327257156e-05 | Resolution time = 2.1735206246376038e-05 | Resolution type = None
Job 31: Waiting time = 5.789007991552353e-05 | Resolution time = 4.283711314201355e-05 | Resolution type = None
Job 32: Waiting time = 0.00017776386812329292 | Resolution time = 5.209818482398987e-05 | Resolution type = None
Job 33: Waiting time = 4.9578957259655e-05 | Resolution time = 3.264378756284714e-05 | Resolution type = None
Job 34: Waiting time = 5.45186921954155e-05 | Resolution time = 3.960775211453438e-05 | Resolution type = None
Job 35: Waiting time = 8.20099376142025e-05 | Resolution time = 6.759539246559143e-05 | Resolution type = None
Job 36: Waiting time = 4.115281626582146e-05 | Resolution time = 2.546049654483795e-05 | Resolution type = None
Job 37: Waiting time = 4.948815330862999e-05 | Resolution time = 2.9559247195720673e-05 | Resolution type = None
Job 38: Waiting time = 4.283711314201355e-05 | Resolution time = 2.7377158403396606e-05 | Resolution type = None
Job 39: Waiting time = 6.18109479546547e-05 | Resolution time = 4.751002416014671e-05 | Resolution type = None
Job 40: Waiting time = 4.0401238948106766e-05 | Resolution time = 2.5810208171606064e-05 | Resolution type = None
Job 41: Waiting time = 4.1462015360593796e-05 | Resolution time = 2.6030000299215317e-05 | Resolution type = None
Job 42: Waiting time = 5.760602653026581e-05 | Resolution time = 4.363572224974632e-05 | Resolution type = None
Job 43: Waiting time = 5.988823249936104e-05 | Resolution time = 4.440033808350563e-05 | Resolution type = None
Job 44: Waiting time = 4.223501309752464e-05 | Resolution time = 2.6301946491003036e-05 | Resolution type = None
Job 45: Waiting time = 4.617031663656235e-05 | Resolution time = 3.0736904591321945e-05 | Resolution type = None
Job 46: Waiting time = 9.537301957607269e-05 | Resolution time = 7.666042074561119e-05 | Resolution type = None
Job 47: Waiting time = 4.788907244801521e-05 | Resolution time = 3.090081736445427e-05 | Resolution type = None
