Job 1: Waiting time = 0.00011615687981247902 | Resolution time = 9.523285552859306e-05 | Resolution type = None
Job 2: Waiting time = 0.00013177795335650444 | Resolution time = 0.00011152448132634163 | Resolution type = None
Job 3: Waiting time = 0.00014546094462275505 | Resolution time = 0.00012622401118278503 | Resolution type = None
Job 4: Waiting time = 0.00013685598969459534 | Resolution time = 0.00012034131214022636 | Resolution type = None
Job 5: Waiting time = 0.00015434157103300095 | Resolution time = 0.00013714097440242767 | Resolution type = None
Job 6: Waiting time = 0.00018805405125021935 | Resolution time = 0.00017080362886190414 | Resolution type = None
Job 7: Waiting time = 0.00017958180978894234 | Resolution time = 0.00016337120905518532 | Resolution type = None
Job 8: Waiting time = 0.0001668180339038372 | Resolution time = 0.00014995690435171127 | Resolution type = None
Job 9: Waiting time = 0.00019545527175068855 | Resolution time = 0.00017734430730342865 | Resolution type = None
Job 10: Waiting time = 0.00019240612164139748 | Resolution time = 0.00017304206266999245 | Resolution type = None
Job 11: Waiting time = 0.0001956513151526451 | Resolution time = 0.00017963582649827003 | Resolution type = None
Job 12: Waiting time = 0.00033839745447039604 | Resolution time = 0.00019343383610248566 | Resolution type = None
Job 13: Waiting time = 0.0002536890096962452 | Resolution time = 0.00022838497534394264 | Resolution type = None

----- VACATION Started -----
Start time: 3.0001869536936283
Duration: 11.992729332763702
Jobs in the system: 60
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 14: Waiting time = 11.97946016304195 | Resolution time = 0.0015412895008921623 | Resolution type = None
Job 15: Waiting time = 11.786998865194619 | Resolution time = 0.0006160447373986244 | Resolution type = None
Job 16: Waiting time = 11.595561441034079 | Resolution time = 0.000643501989543438 | Resolution type = None
Job 17: Waiting time = 11.392715407069772 | Resolution time = 0.000627308152616024 | Resolution type = None
Job 18: Waiting time = 11.180907114874572 | Resolution time = 0.0006850212812423706 | Resolution type = None
Job 19: Waiting time = 10.98919873079285 | Resolution time = 0.0006546033546328545 | Resolution type = None
Job 20: Waiting time = 10.812285637948662 | Resolution time = 0.0007038861513137817 | Resolution type = None
Job 21: Waiting time = 10.58485151687637 | Resolution time = 0.0006364202126860619 | Resolution type = None
Job 22: Waiting time = 10.376227029133588 | Resolution time = 0.0006313282065093517 | Resolution type = None
