Job 1: Waiting time = 0.0005105170421302319 | Resolution time = 0.0005015446804463863 | Resolution type = Policy
Job 2: Waiting time = 0.001300861593335867 | Resolution time = 0.001292550005018711 | Resolution type = None
Job 3: Waiting time = 0.0010944870300590992 | Resolution time = 0.0010878532193601131 | Resolution type = None
Job 4: Waiting time = 0.0002329908311367035 | Resolution time = 0.0002268841490149498 | Resolution type = Policy
Job 5: Waiting time = 0.0010895878076553345 | Resolution time = 0.0010836850851774216 | Resolution type = None
Job 6: Waiting time = 0.0009340750984847546 | Resolution time = 0.0009274259209632874 | Resolution type = None
Job 7: Waiting time = 0.0009566992521286011 | Resolution time = 0.0009500300511717796 | Resolution type = None
Job 8: Waiting time = 0.00018289685249328613 | Resolution time = 0.0001775277778506279 | Resolution type = Policy
Job 9: Waiting time = 0.00035738106817007065 | Resolution time = 0.00035247672349214554 | Resolution type = Policy
Job 10: Waiting time = 0.0010317349806427956 | Resolution time = 0.0010256832465529442 | Resolution type = None
Job 11: Waiting time = 7.536029443144798e-05 | Resolution time = 6.993114948272705e-05 | Resolution type = Policy
Job 12: Waiting time = 0.0010816003195941448 | Resolution time = 0.0010761269368231297 | Resolution type = None
Job 13: Waiting time = 0.0006500720046460629 | Resolution time = 0.0006453921087086201 | Resolution type = Policy
Job 14: Waiting time = 0.00032449886202812195 | Resolution time = 0.00031901802867650986 | Resolution type = Policy
Job 15: Waiting time = 0.001069903839379549 | Resolution time = 0.0010640821419656277 | Resolution type = None
Job 16: Waiting time = 0.0001555187627673149 | Resolution time = 0.00015091104432940483 | Resolution type = Policy
Job 17: Waiting time = 0.00018607964739203453 | Resolution time = 0.00015388568863272667 | Resolution type = Policy
Job 18: Waiting time = 0.00041881902143359184 | Resolution time = 0.00039474107325077057 | Resolution type = Policy
Job 19: Waiting time = 0.0009942981414496899 | Resolution time = 0.000979952048510313 | Resolution type = None
Job 20: Waiting time = 0.0010494212619960308 | Resolution time = 0.0010270709171891212 | Resolution type = None
Job 21: Waiting time = 0.0009847520850598812 | Resolution time = 0.000974033959209919 | Resolution type = None
