Job 1: Waiting time = 0.0001651691272854805 | Resolution time = 0.00015577813610434532 | Resolution type = Policy
Job 2: Waiting time = 0.00017377454787492752 | Resolution time = 0.00016724085435271263 | Resolution type = Policy
Job 3: Waiting time = 0.00016094138845801353 | Resolution time = 0.00015488918870687485 | Resolution type = Policy
Job 4: Waiting time = 0.001170859206467867 | Resolution time = 0.0011652889661490917 | Resolution type = Policy
Job 5: Waiting time = 0.0003416920080780983 | Resolution time = 0.0003360491245985031 | Resolution type = Policy
Job 6: Waiting time = 0.0008236085996031761 | Resolution time = 0.0008181058801710606 | Resolution type = Policy
Job 7: Waiting time = 0.0011884411796927452 | Resolution time = 0.0011810008436441422 | Resolution type = None
Job 8: Waiting time = 0.001104345079511404 | Resolution time = 0.0010973303578794003 | Resolution type = None
Job 9: Waiting time = 0.0005367761477828026 | Resolution time = 0.0005306941457092762 | Resolution type = Policy
Job 10: Waiting time = 0.0001835199072957039 | Resolution time = 0.00016407808288931847 | Resolution type = Policy
Job 11: Waiting time = 0.0004942943342030048 | Resolution time = 0.000474562868475914 | Resolution type = Policy
Job 12: Waiting time = 0.0006430349312722683 | Resolution time = 0.000630469061434269 | Resolution type = Policy
Job 13: Waiting time = 0.0007835067808628082 | Resolution time = 0.0007698959670960903 | Resolution type = Policy
Job 14: Waiting time = 0.0005541732534766197 | Resolution time = 0.000541298184543848 | Resolution type = Policy
Job 15: Waiting time = 0.0007952661253511906 | Resolution time = 0.0007819179445505142 | Resolution type = Policy
Job 16: Waiting time = 0.0004184241406619549 | Resolution time = 0.00040489714592695236 | Resolution type = Policy
Job 17: Waiting time = 0.0012046867050230503 | Resolution time = 0.0011927871964871883 | Resolution type = None
Job 18: Waiting time = 0.0010339920409023762 | Resolution time = 0.0010179569944739342 | Resolution type = None
Job 19: Waiting time = 0.00022045988589525223 | Resolution time = 0.00020506978034973145 | Resolution type = Policy
Job 20: Waiting time = 0.0012266947887837887 | Resolution time = 0.0012015658430755138 | Resolution type = None
