Job 1: Waiting time = 9.895488619804382e-05 | Resolution time = 7.221521809697151e-05 | Resolution type = None
Job 2: Waiting time = 9.59453172981739e-05 | Resolution time = 5.7619065046310425e-05 | Resolution type = None
Job 3: Waiting time = 0.0001285509206354618 | Resolution time = 4.255073145031929e-05 | Resolution type = None
Job 4: Waiting time = 3.508012741804123e-05 | Resolution time = 2.026790753006935e-05 | Resolution type = None
Job 5: Waiting time = 3.580516204237938e-05 | Resolution time = 2.0320992916822433e-05 | Resolution type = None
Job 6: Waiting time = 7.689511403441429e-05 | Resolution time = 6.186822429299355e-05 | Resolution type = None
Job 7: Waiting time = 3.459025174379349e-05 | Resolution time = 1.87787227332592e-05 | Resolution type = None
Job 8: Waiting time = 6.730807945132256e-05 | Resolution time = 5.2181072533130646e-05 | Resolution type = None
Job 9: Waiting time = 3.324681892991066e-05 | Resolution time = 1.7913058400154114e-05 | Resolution type = None
Job 10: Waiting time = 6.664497777819633e-05 | Resolution time = 5.301879718899727e-05 | Resolution type = None
Job 11: Waiting time = 8.909357711672783e-05 | Resolution time = 6.697606295347214e-05 | Resolution type = None
Job 12: Waiting time = 5.434965714812279e-05 | Resolution time = 4.023918882012367e-05 | Resolution type = None
Job 13: Waiting time = 3.2875221222639084e-05 | Resolution time = 1.8270686268806458e-05 | Resolution type = None
Job 14: Waiting time = 5.527632310986519e-05 | Resolution time = 4.1464343667030334e-05 | Resolution type = None
Job 15: Waiting time = 3.026425838470459e-05 | Resolution time = 1.705903559923172e-05 | Resolution type = None
Job 16: Waiting time = 3.180932253599167e-05 | Resolution time = 1.820828765630722e-05 | Resolution type = None
Job 17: Waiting time = 6.580911576747894e-05 | Resolution time = 5.3299590945243835e-05 | Resolution type = None
Job 18: Waiting time = 6.364984437823296e-05 | Resolution time = 4.416937008500099e-05 | Resolution type = None
Job 19: Waiting time = 5.8196019381284714e-05 | Resolution time = 4.610558971762657e-05 | Resolution type = None
Job 20: Waiting time = 3.328826278448105e-05 | Resolution time = 1.7789192497730255e-05 | Resolution type = None
Job 21: Waiting time = 3.441888839006424e-05 | Resolution time = 1.822039484977722e-05 | Resolution type = None
Job 22: Waiting time = 9.541818872094154e-05 | Resolution time = 7.789861410856247e-05 | Resolution type = None
Job 23: Waiting time = 6.165402010083199e-05 | Resolution time = 4.752352833747864e-05 | Resolution type = None
Job 24: Waiting time = 3.1698960810899734e-05 | Resolution time = 1.7176847904920578e-05 | Resolution type = None
Job 25: Waiting time = 9.275833144783974e-05 | Resolution time = 7.509579882025719e-05 | Resolution type = None
Job 26: Waiting time = 4.22927550971508e-05 | Resolution time = 1.8739141523838043e-05 | Resolution type = None
Job 27: Waiting time = 4.3291132897138596e-05 | Resolution time = 2.7074012905359268e-05 | Resolution type = None
Job 28: Waiting time = 5.037197843194008e-05 | Resolution time = 3.8011930882930756e-05 | Resolution type = None
Job 29: Waiting time = 8.03978182375431e-05 | Resolution time = 5.57643361389637e-05 | Resolution type = None
Job 30: Waiting time = 7.865810766816139e-05 | Resolution time = 5.073565989732742e-05 | Resolution type = None
Job 31: Waiting time = 4.7585926949977875e-05 | Resolution time = 3.2899901270866394e-05 | Resolution type = None
Job 32: Waiting time = 3.819400444626808e-05 | Resolution time = 2.3760367184877396e-05 | Resolution type = None
Job 33: Waiting time = 9.299581870436668e-05 | Resolution time = 7.643084973096848e-05 | Resolution type = None
Job 34: Waiting time = 9.65767540037632e-05 | Resolution time = 8.066045120358467e-05 | Resolution type = None
Job 35: Waiting time = 3.2969750463962555e-05 | Resolution time = 2.098316326737404e-05 | Resolution type = None
Job 36: Waiting time = 4.780711606144905e-05 | Resolution time = 3.126775845885277e-05 | Resolution type = None
Job 37: Waiting time = 5.6197866797447205e-05 | Resolution time = 4.0353741496801376e-05 | Resolution type = None
Job 38: Waiting time = 6.543099880218506e-05 | Resolution time = 3.95970419049263e-05 | Resolution type = None
Job 39: Waiting time = 3.0394643545150757e-05 | Resolution time = 1.7789192497730255e-05 | Resolution type = None
Job 40: Waiting time = 8.283322677016258e-05 | Resolution time = 6.683915853500366e-05 | Resolution type = None
Job 41: Waiting time = 6.637489423155785e-05 | Resolution time = 5.044136196374893e-05 | Resolution type = None
Job 42: Waiting time = 3.539491444826126e-05 | Resolution time = 2.26474367082119e-05 | Resolution type = None
Job 43: Waiting time = 5.192682147026062e-05 | Resolution time = 3.7268269807100296e-05 | Resolution type = None
Job 44: Waiting time = 3.974884748458862e-05 | Resolution time = 2.3663043975830078e-05 | Resolution type = None
Job 45: Waiting time = 0.00012444937601685524 | Resolution time = 9.770691394805908e-05 | Resolution type = None
Job 46: Waiting time = 4.84781339764595e-05 | Resolution time = 3.2856129109859467e-05 | Resolution type = None
Job 47: Waiting time = 5.4999254643917084e-05 | Resolution time = 4.0582846850156784e-05 | Resolution type = None
Job 48: Waiting time = 6.89229927957058e-05 | Resolution time = 5.432451143860817e-05 | Resolution type = None
Job 49: Waiting time = 6.900588050484657e-05 | Resolution time = 4.443805664777756e-05 | Resolution type = None
Job 50: Waiting time = 9.684823453426361e-05 | Resolution time = 6.620911881327629e-05 | Resolution type = None
Job 51: Waiting time = 7.46389850974083e-05 | Resolution time = 5.694665014743805e-05 | Resolution type = None
Job 52: Waiting time = 6.622308865189552e-05 | Resolution time = 5.12939877808094e-05 | Resolution type = None
Job 53: Waiting time = 5.568796768784523e-05 | Resolution time = 3.9443839341402054e-05 | Resolution type = None
Job 54: Waiting time = 8.638203144073486e-05 | Resolution time = 6.092991679906845e-05 | Resolution type = None
Job 55: Waiting time = 5.3190626204013824e-05 | Resolution time = 3.8078054785728455e-05 | Resolution type = None
Job 56: Waiting time = 5.07100485265255e-05 | Resolution time = 2.550194039940834e-05 | Resolution type = None
Job 57: Waiting time = 4.786113277077675e-05 | Resolution time = 3.2234471291303635e-05 | Resolution type = None
Job 58: Waiting time = 3.594718873500824e-05 | Resolution time = 2.0996667444705963e-05 | Resolution type = None
