Job 1: Waiting time = 0.0007360898889601231 | Resolution time = 0.0007159882225096226 | Resolution type = Policy
Job 2: Waiting time = 0.0006001265719532967 | Resolution time = 0.0005818712525069714 | Resolution type = Policy
Job 3: Waiting time = 0.00010354490950703621 | Resolution time = 8.807098492980003e-05 | Resolution type = Policy
Job 4: Waiting time = 0.0007596760988235474 | Resolution time = 0.000741835217922926 | Resolution type = Policy
Job 5: Waiting time = 0.0009264098480343819 | Resolution time = 0.0008966242894530296 | Resolution type = Policy
Job 6: Waiting time = 0.0016162199899554253 | Resolution time = 0.001598177943378687 | Resolution type = None
Job 7: Waiting time = 0.0010239877738058567 | Resolution time = 0.0010093851014971733 | Resolution type = Policy
Job 8: Waiting time = 0.0011171018704771996 | Resolution time = 0.0011007711291313171 | Resolution type = Policy
Job 9: Waiting time = 0.00014996295794844627 | Resolution time = 0.00013435212895274162 | Resolution type = Policy
Job 10: Waiting time = 0.0002096090465784073 | Resolution time = 0.00019204569980502129 | Resolution type = Policy
Job 11: Waiting time = 0.00017398782074451447 | Resolution time = 0.00015930132940411568 | Resolution type = Policy
Job 12: Waiting time = 0.0017873207107186317 | Resolution time = 0.0016690832562744617 | Resolution type = None
Job 13: Waiting time = 0.0001154700294137001 | Resolution time = 0.00010020891204476357 | Resolution type = Policy
Job 14: Waiting time = 0.0013630371540784836 | Resolution time = 0.0013485890813171864 | Resolution type = Policy
Job 15: Waiting time = 0.0007571717724204063 | Resolution time = 0.0007402100600302219 | Resolution type = Policy
Job 16: Waiting time = 0.001245538704097271 | Resolution time = 0.0012299232184886932 | Resolution type = Policy
Job 17: Waiting time = 0.0015513328835368156 | Resolution time = 0.0015355250798165798 | Resolution type = None
Job 18: Waiting time = 0.0016674371436238289 | Resolution time = 0.0016520633362233639 | Resolution type = None
Job 19: Waiting time = 0.0008651111274957657 | Resolution time = 0.0008505210280418396 | Resolution type = Policy
Job 20: Waiting time = 0.0012731500901281834 | Resolution time = 0.0012557017616927624 | Resolution type = Policy
Job 21: Waiting time = 0.0009049773216247559 | Resolution time = 0.0008848919533193111 | Resolution type = Policy
Job 22: Waiting time = 0.0018227673135697842 | Resolution time = 0.0018038651905953884 | Resolution type = None
Job 23: Waiting time = 0.0003391122445464134 | Resolution time = 0.0003236588090658188 | Resolution type = Policy
Job 24: Waiting time = 0.0020297090522944927 | Resolution time = 0.0019028079695999622 | Resolution type = None
Job 25: Waiting time = 0.0003031729720532894 | Resolution time = 0.0002842717804014683 | Resolution type = Policy
Job 26: Waiting time = 0.0008286116644740105 | Resolution time = 0.0007021641358733177 | Resolution type = Policy
Job 27: Waiting time = 0.0018750089220702648 | Resolution time = 0.001858738251030445 | Resolution type = None
Job 28: Waiting time = 0.00024119671434164047 | Resolution time = 0.00022507132962346077 | Resolution type = Policy
Job 29: Waiting time = 0.001882767304778099 | Resolution time = 0.0018633431755006313 | Resolution type = None
Job 30: Waiting time = 0.0018574181012809277 | Resolution time = 0.0018397858366370201 | Resolution type = None
Job 31: Waiting time = 0.000444912351667881 | Resolution time = 0.0004268912598490715 | Resolution type = Policy
Job 32: Waiting time = 0.0019188998267054558 | Resolution time = 0.001900574192404747 | Resolution type = None
Job 33: Waiting time = 0.001824523787945509 | Resolution time = 0.0018086545169353485 | Resolution type = None
