Job 1: Waiting time = 0.0003153448924422264 | Resolution time = 0.0003031590022146702 | Resolution type = Policy
Job 2: Waiting time = 0.0007047397084534168 | Resolution time = 0.0006959978491067886 | Resolution type = Policy
Job 3: Waiting time = 0.0014224350452423096 | Resolution time = 0.0014126473106443882 | Resolution type = None
Job 4: Waiting time = 0.0006627938710153103 | Resolution time = 0.0006556147709488869 | Resolution type = Policy
Job 5: Waiting time = 0.0006816312670707703 | Resolution time = 0.0006742430850863457 | Resolution type = Policy
Job 6: Waiting time = 0.0014979410916566849 | Resolution time = 0.0014887922443449497 | Resolution type = None
Job 7: Waiting time = 0.0009589772671461105 | Resolution time = 0.0009515197016298771 | Resolution type = Policy
Job 8: Waiting time = 0.0005039540119469166 | Resolution time = 0.0004969141446053982 | Resolution type = Policy
Job 9: Waiting time = 0.0008014109916985035 | Resolution time = 0.0007947119884192944 | Resolution type = Policy
Job 10: Waiting time = 0.0007462450303137302 | Resolution time = 0.0007360158488154411 | Resolution type = Policy
Job 11: Waiting time = 0.0004106690175831318 | Resolution time = 0.00040349317714571953 | Resolution type = Policy
Job 12: Waiting time = 0.0004084068350493908 | Resolution time = 0.0004014340229332447 | Resolution type = Policy
Job 13: Waiting time = 0.0016038399189710617 | Resolution time = 0.0015963041223585606 | Resolution type = None
Job 14: Waiting time = 0.0015965490601956844 | Resolution time = 0.001588825136423111 | Resolution type = None

----- VACATION Started -----
Start time: 3.0001912103034556
Duration: 12.413583539891988
Jobs in the system: 60
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 15: Waiting time = 12.312670755200088 | Resolution time = 0.0014721830375492573 | Resolution type = None
Job 16: Waiting time = 12.097927341237664 | Resolution time = 0.0007065930403769016 | Resolution type = None
Job 17: Waiting time = 11.925841677002609 | Resolution time = 0.0006926353089511395 | Resolution type = None
Job 18: Waiting time = 11.713327619247139 | Resolution time = 0.0007019620388746262 | Resolution type = None
Job 19: Waiting time = 11.519273267127573 | Resolution time = 0.0007641292177140713 | Resolution type = None
Job 20: Waiting time = 11.310244995169342 | Resolution time = 0.0007312209345400333 | Resolution type = None
Job 21: Waiting time = 11.082174540031701 | Resolution time = 0.0007000397890806198 | Resolution type = None
Job 22: Waiting time = 10.867888477165252 | Resolution time = 0.0007017329335212708 | Resolution type = None
Job 23: Waiting time = 10.653897528070956 | Resolution time = 0.0006976015865802765 | Resolution type = None
Job 24: Waiting time = 10.464820954017341 | Resolution time = 0.000670040026307106 | Resolution type = None
Job 25: Waiting time = 10.268764645326883 | Resolution time = 0.0006885780021548271 | Resolution type = None
Job 26: Waiting time = 10.051180868875235 | Resolution time = 0.00082391407340765 | Resolution type = None
Job 27: Waiting time = 9.818142367061228 | Resolution time = 0.0007130228914320469 | Resolution type = None
Job 28: Waiting time = 9.618882363196462 | Resolution time = 0.0006955042481422424 | Resolution type = None
Job 29: Waiting time = 9.422617368865758 | Resolution time = 0.0006711762398481369 | Resolution type = None
Job 30: Waiting time = 9.207199953030795 | Resolution time = 0.0007650447078049183 | Resolution type = None
Job 31: Waiting time = 9.012333526276052 | Resolution time = 0.0006708642467856407 | Resolution type = None
Job 32: Waiting time = 8.80586808687076 | Resolution time = 0.0007343455217778683 | Resolution type = None
Job 33: Waiting time = 8.579969231039286 | Resolution time = 0.0007348866201937199 | Resolution type = None
Job 34: Waiting time = 8.366616044193506 | Resolution time = 0.0007120771333575249 | Resolution type = None
Job 35: Waiting time = 8.18543596426025 | Resolution time = 0.0006815046072006226 | Resolution type = None
Job 36: Waiting time = 8.008636618964374 | Resolution time = 0.0006706877611577511 | Resolution type = None
Job 37: Waiting time = 7.817735191900283 | Resolution time = 0.0006997808814048767 | Resolution type = None
Job 38: Waiting time = 7.615095471031964 | Resolution time = 0.0006721219979226589 | Resolution type = None
Job 39: Waiting time = 7.41252285707742 | Resolution time = 0.0006680646911263466 | Resolution type = None
Job 40: Waiting time = 7.20381626393646 | Resolution time = 0.0006917165592312813 | Resolution type = None
Job 41: Waiting time = 7.025016676168889 | Resolution time = 0.0006712791509926319 | Resolution type = None
Job 42: Waiting time = 6.823072398081422 | Resolution time = 0.000717570073902607 | Resolution type = None
Job 43: Waiting time = 6.612537364009768 | Resolution time = 0.0006785299628973007 | Resolution type = None
Job 44: Waiting time = 6.429409188218415 | Resolution time = 0.0006840024143457413 | Resolution type = None
Job 45: Waiting time = 6.214473543688655 | Resolution time = 0.0006741825491189957 | Resolution type = None
Job 46: Waiting time = 6.015715373214334 | Resolution time = 0.0006650895811617374 | Resolution type = None
Job 47: Waiting time = 5.804839373100549 | Resolution time = 0.0006965920329093933 | Resolution type = None
Job 48: Waiting time = 5.613846252206713 | Resolution time = 0.0006558322347700596 | Resolution type = None
Job 49: Waiting time = 5.398402413818985 | Resolution time = 0.0007046698592603207 | Resolution type = None
Job 50: Waiting time = 5.183474428020418 | Resolution time = 0.0006800130940973759 | Resolution type = None
Job 51: Waiting time = 4.97596362605691 | Resolution time = 0.0006796950474381447 | Resolution type = None
Job 52: Waiting time = 4.782682038843632 | Resolution time = 0.0008133878000080585 | Resolution type = None
Job 53: Waiting time = 4.560945600271225 | Resolution time = 0.0008813529275357723 | Resolution type = None
Job 54: Waiting time = 4.366373943164945 | Resolution time = 0.0006974497810006142 | Resolution type = None
Job 55: Waiting time = 4.165474758949131 | Resolution time = 0.0007081371732056141 | Resolution type = None
Job 56: Waiting time = 3.9451576862484217 | Resolution time = 0.0006581321358680725 | Resolution type = None
Job 57: Waiting time = 3.753753767348826 | Resolution time = 0.0007060924544930458 | Resolution type = None
Job 58: Waiting time = 3.5277296672575176 | Resolution time = 0.0006866203621029854 | Resolution type = None
Job 59: Waiting time = 3.299692398868501 | Resolution time = 0.00012865988537669182 | Resolution type = Aux List
Job 60: Waiting time = 3.0906534558162093 | Resolution time = 0.0006866808980703354 | Resolution type = None
Job 61: Waiting time = 2.881759816315025 | Resolution time = 0.0006802268326282501 | Resolution type = None
Job 62: Waiting time = 2.7019877987913787 | Resolution time = 0.0007041697390377522 | Resolution type = None
Job 63: Waiting time = 2.469760942272842 | Resolution time = 0.000753945205360651 | Resolution type = None
Job 64: Waiting time = 2.2835374949499965 | Resolution time = 0.0007218802347779274 | Resolution type = None
Job 65: Waiting time = 2.071435443125665 | Resolution time = 0.000715186819434166 | Resolution type = None
Job 66: Waiting time = 1.8601999343372881 | Resolution time = 0.0006952313706278801 | Resolution type = None
Job 67: Waiting time = 1.6755903819575906 | Resolution time = 0.0008341707289218903 | Resolution type = None
Job 68: Waiting time = 1.4475380899384618 | Resolution time = 0.0006825923919677734 | Resolution type = None
Job 69: Waiting time = 1.2411413355730474 | Resolution time = 0.0006889062933623791 | Resolution type = None
Job 70: Waiting time = 1.0391849540174007 | Resolution time = 0.0006873500533401966 | Resolution type = None
Job 71: Waiting time = 0.8287399159744382 | Resolution time = 0.0007082978263497353 | Resolution type = None
Job 72: Waiting time = 0.6237781848758459 | Resolution time = 0.0006864815950393677 | Resolution type = None
Job 73: Waiting time = 0.410998173058033 | Resolution time = 0.0006997818127274513 | Resolution type = None
Job 74: Waiting time = 0.19850545981898904 | Resolution time = 0.000697944313287735 | Resolution type = None
Normal period 2 ended!

----- VACATION Started -----
Start time: 15.456969291903079
Duration: 11.594458154868335
Jobs in the system: 57
------ VACATION ENDED ------

--- Normal Period 3 starts... ---
Job 75: Waiting time = 11.584653235040605 | Resolution time = 0.0008181249722838402 | Resolution type = None
Job 76: Waiting time = 11.38261967105791 | Resolution time = 0.0007024588994681835 | Resolution type = None
Job 77: Waiting time = 11.193949114065617 | Resolution time = 0.0006532315164804459 | Resolution type = None
