Job 1: Waiting time = 0.00010567298159003258 | Resolution time = 6.071198731660843e-05 | Resolution type = None
Job 2: Waiting time = 0.0001075933687388897 | Resolution time = 1.2258999049663544e-05 | Resolution type = None
Job 3: Waiting time = 7.054628804326057e-05 | Resolution time = 5.6894030421972275e-05 | Resolution type = None
Job 4: Waiting time = 5.480227991938591e-05 | Resolution time = 4.0525104850530624e-05 | Resolution type = None
Job 5: Waiting time = 6.47297129034996e-05 | Resolution time = 5.1584094762802124e-05 | Resolution type = None
Job 6: Waiting time = 7.833074778318405e-05 | Resolution time = 6.464589387178421e-05 | Resolution type = None
Job 7: Waiting time = 5.0493981689214706e-05 | Resolution time = 3.661587834358215e-05 | Resolution type = None
Job 8: Waiting time = 3.301165997982025e-05 | Resolution time = 1.9243918359279633e-05 | Resolution type = None
Job 9: Waiting time = 4.726601764559746e-05 | Resolution time = 1.840433105826378e-05 | Resolution type = None
Job 10: Waiting time = 5.145510658621788e-05 | Resolution time = 3.868807107210159e-05 | Resolution type = None
Job 11: Waiting time = 3.5898759961128235e-05 | Resolution time = 2.1225307136774063e-05 | Resolution type = None
Job 12: Waiting time = 3.4191180020570755e-05 | Resolution time = 1.8508173525333405e-05 | Resolution type = None
Job 13: Waiting time = 5.004601553082466e-05 | Resolution time = 3.557465970516205e-05 | Resolution type = None
Job 14: Waiting time = 3.4780241549015045e-05 | Resolution time = 1.8937978893518448e-05 | Resolution type = None
Job 15: Waiting time = 3.315834328532219e-05 | Resolution time = 1.8069986253976822e-05 | Resolution type = None
Job 16: Waiting time = 4.838220775127411e-05 | Resolution time = 3.586476668715477e-05 | Resolution type = None
Job 17: Waiting time = 7.73649662733078e-05 | Resolution time = 6.099604070186615e-05 | Resolution type = None
Job 18: Waiting time = 6.095506250858307e-05 | Resolution time = 4.92660328745842e-05 | Resolution type = None
Job 19: Waiting time = 5.0449278205633163e-05 | Resolution time = 3.5983044654130936e-05 | Resolution type = None
Job 20: Waiting time = 7.640384137630463e-05 | Resolution time = 6.000511348247528e-05 | Resolution type = None
Job 21: Waiting time = 7.304921746253967e-05 | Resolution time = 4.658801481127739e-05 | Resolution type = None
Job 22: Waiting time = 4.7218985855579376e-05 | Resolution time = 3.3074989914894104e-05 | Resolution type = None
Job 23: Waiting time = 3.505917266011238e-05 | Resolution time = 2.011377364397049e-05 | Resolution type = None
Job 24: Waiting time = 5.265837535262108e-05 | Resolution time = 3.907596692442894e-05 | Resolution type = None
