Job 1: Waiting time = 0.00010644691064953804 | Resolution time = 9.617907926440239e-05 | Resolution type = None
Job 2: Waiting time = 6.141001358628273e-05 | Resolution time = 5.376571789383888e-05 | Resolution type = None
Job 3: Waiting time = 4.054885357618332e-05 | Resolution time = 3.412226215004921e-05 | Resolution type = None
Job 4: Waiting time = 7.1721151471138e-05 | Resolution time = 6.514741107821465e-05 | Resolution type = None
Job 5: Waiting time = 4.786904901266098e-05 | Resolution time = 4.1394494473934174e-05 | Resolution type = None
Job 6: Waiting time = 0.0001073591411113739 | Resolution time = 0.00010140286758542061 | Resolution type = None
Job 7: Waiting time = 6.516976282000542e-05 | Resolution time = 5.9468671679496765e-05 | Resolution type = None
Job 8: Waiting time = 5.895225331187248e-05 | Resolution time = 5.270307883620262e-05 | Resolution type = None
Job 9: Waiting time = 3.8972124457359314e-05 | Resolution time = 3.251805901527405e-05 | Resolution type = None
Job 10: Waiting time = 8.169421926140785e-05 | Resolution time = 6.537279114127159e-05 | Resolution type = None
Job 11: Waiting time = 0.0001350720413029194 | Resolution time = 5.137315019965172e-05 | Resolution type = None
Job 12: Waiting time = 8.348701521754265e-05 | Resolution time = 7.743062451481819e-05 | Resolution type = None
Job 13: Waiting time = 8.955597877502441e-05 | Resolution time = 8.324300870299339e-05 | Resolution type = None
Job 14: Waiting time = 4.5005232095718384e-05 | Resolution time = 3.941403701901436e-05 | Resolution type = None
Job 15: Waiting time = 7.119681686162949e-05 | Resolution time = 6.505288183689117e-05 | Resolution type = None
Job 16: Waiting time = 5.139084532856941e-05 | Resolution time = 4.548626020550728e-05 | Resolution type = None
Job 17: Waiting time = 5.117710679769516e-05 | Resolution time = 4.453584551811218e-05 | Resolution type = None
Job 18: Waiting time = 0.000102281104773283 | Resolution time = 9.531015530228615e-05 | Resolution type = None
Job 19: Waiting time = 7.584691047668457e-05 | Resolution time = 6.89891166985035e-05 | Resolution type = None
Job 20: Waiting time = 8.071772754192352e-05 | Resolution time = 7.412256672978401e-05 | Resolution type = None
Job 21: Waiting time = 0.0001120883971452713 | Resolution time = 7.962202653288841e-05 | Resolution type = None
Job 22: Waiting time = 5.3079333156347275e-05 | Resolution time = 4.6759843826293945e-05 | Resolution type = None
Job 23: Waiting time = 8.687097579240799e-05 | Resolution time = 7.978035137057304e-05 | Resolution type = None
Job 24: Waiting time = 7.44047574698925e-05 | Resolution time = 5.471333861351013e-05 | Resolution type = None
Job 25: Waiting time = 0.00010922178626060486 | Resolution time = 3.4714583307504654e-05 | Resolution type = None
Job 26: Waiting time = 7.887789979577065e-05 | Resolution time = 7.2442926466465e-05 | Resolution type = None
Job 27: Waiting time = 6.740959361195564e-05 | Resolution time = 6.108591333031654e-05 | Resolution type = None
Job 28: Waiting time = 8.646119385957718e-05 | Resolution time = 7.958803325891495e-05 | Resolution type = None
Job 29: Waiting time = 7.504923269152641e-05 | Resolution time = 5.608750507235527e-05 | Resolution type = None
Job 30: Waiting time = 0.00011557387188076973 | Resolution time = 3.9487145841121674e-05 | Resolution type = None
Job 31: Waiting time = 6.28042034804821e-05 | Resolution time = 5.6475866585969925e-05 | Resolution type = None
Job 32: Waiting time = 0.00010133162140846252 | Resolution time = 9.486358612775803e-05 | Resolution type = None
Job 33: Waiting time = 9.688269346952438e-05 | Resolution time = 9.076809510588646e-05 | Resolution type = None
Job 34: Waiting time = 8.711731061339378e-05 | Resolution time = 6.975093856453896e-05 | Resolution type = None
Job 35: Waiting time = 0.00010841432958841324 | Resolution time = 9.419722482562065e-05 | Resolution type = None
Job 36: Waiting time = 7.573934271931648e-05 | Resolution time = 6.0137826949357986e-05 | Resolution type = None
Job 37: Waiting time = 9.575206786394119e-05 | Resolution time = 7.840478792786598e-05 | Resolution type = None
Job 38: Waiting time = 7.7761709690094e-05 | Resolution time = 6.2527135014534e-05 | Resolution type = None
Job 39: Waiting time = 0.00016272906213998795 | Resolution time = 0.0001474549062550068 | Resolution type = None
Job 40: Waiting time = 0.00013839686289429665 | Resolution time = 0.00011315708979964256 | Resolution type = None
Job 41: Waiting time = 0.00011067790910601616 | Resolution time = 9.490596130490303e-05 | Resolution type = None
Job 42: Waiting time = 0.00011219177395105362 | Resolution time = 9.621726348996162e-05 | Resolution type = None
Job 43: Waiting time = 0.00023872032761573792 | Resolution time = 0.00012177741155028343 | Resolution type = None
Job 44: Waiting time = 8.402206003665924e-05 | Resolution time = 6.951019167900085e-05 | Resolution type = None
Job 45: Waiting time = 0.0001226365566253662 | Resolution time = 0.00010631093755364418 | Resolution type = None
Job 46: Waiting time = 0.00011073611676692963 | Resolution time = 9.258929640054703e-05 | Resolution type = None
Job 47: Waiting time = 0.00012384075671434402 | Resolution time = 0.00011117197573184967 | Resolution type = None
Job 48: Waiting time = 0.00012299790978431702 | Resolution time = 9.663775563240051e-05 | Resolution type = None
Job 49: Waiting time = 0.00019488297402858734 | Resolution time = 7.376028224825859e-05 | Resolution type = None
Job 50: Waiting time = 0.00011203764006495476 | Resolution time = 9.879050776362419e-05 | Resolution type = None
Job 51: Waiting time = 0.00010275095701217651 | Resolution time = 8.849333971738815e-05 | Resolution type = None
Job 52: Waiting time = 8.989730849862099e-05 | Resolution time = 7.384922355413437e-05 | Resolution type = None
Job 53: Waiting time = 0.0001126900315284729 | Resolution time = 9.627500548958778e-05 | Resolution type = None
Job 54: Waiting time = 0.00010357610881328583 | Resolution time = 8.653663098812103e-05 | Resolution type = None
Job 55: Waiting time = 0.0001647300086915493 | Resolution time = 0.00013740872964262962 | Resolution type = None
Job 56: Waiting time = 8.337898179888725e-05 | Resolution time = 6.75031915307045e-05 | Resolution type = None
Job 57: Waiting time = 0.00011449633166193962 | Resolution time = 9.632715955376625e-05 | Resolution type = None
Job 58: Waiting time = 0.0001299940049648285 | Resolution time = 0.00010362360626459122 | Resolution type = None
Job 59: Waiting time = 0.00012002186849713326 | Resolution time = 0.00010503362864255905 | Resolution type = None
Job 60: Waiting time = 0.00010053208097815514 | Resolution time = 8.583487942814827e-05 | Resolution type = None
Job 61: Waiting time = 0.0001411503180861473 | Resolution time = 0.00012596230953931808 | Resolution type = None
Job 62: Waiting time = 0.0002459529787302017 | Resolution time = 0.0002281954512000084 | Resolution type = None
Job 63: Waiting time = 9.397976100444794e-05 | Resolution time = 7.996801286935806e-05 | Resolution type = None
Job 64: Waiting time = 0.00023262714967131615 | Resolution time = 0.00011903373524546623 | Resolution type = None

----- VACATION Started -----
Start time: 1.001511303242296
Duration: 12.660971691831946
Jobs in the system: 740
------ VACATION ENDED ------

--- Normal Period 2 starts... ---
Job 65: Waiting time = 12.660023774951696 | Resolution time = 0.0024683489464223385 | Resolution type = None
Job 66: Waiting time = 12.641158564016223 | Resolution time = 0.0010236739180982113 | Resolution type = None
Job 67: Waiting time = 12.625867224298418 | Resolution time = 0.0007055648602545261 | Resolution type = None
Job 68: Waiting time = 12.608160059899092 | Resolution time = 0.0006911931559443474 | Resolution type = None
Job 69: Waiting time = 12.586928786709905 | Resolution time = 0.0006603789515793324 | Resolution type = None
Job 70: Waiting time = 12.573299687821418 | Resolution time = 0.0007304269820451736 | Resolution type = None
Job 71: Waiting time = 12.553831289988011 | Resolution time = 0.0006719171069562435 | Resolution type = None
Job 72: Waiting time = 12.52650598064065 | Resolution time = 0.0006478731520473957 | Resolution type = None
Job 73: Waiting time = 12.510401627980173 | Resolution time = 0.0007077371701598167 | Resolution type = None
Job 74: Waiting time = 12.497826390899718 | Resolution time = 0.0006659412756562233 | Resolution type = None
Job 75: Waiting time = 12.481002612039447 | Resolution time = 0.000639050267636776 | Resolution type = None
Job 76: Waiting time = 12.45807704469189 | Resolution time = 0.000701740849763155 | Resolution type = None
Job 77: Waiting time = 12.44125075219199 | Resolution time = 0.0006414931267499924 | Resolution type = None
Job 78: Waiting time = 12.431658761110157 | Resolution time = 0.0006721941754221916 | Resolution type = None
Job 79: Waiting time = 12.41162355383858 | Resolution time = 0.000849427655339241 | Resolution type = None
Job 80: Waiting time = 12.397089765872806 | Resolution time = 0.0008261743932962418 | Resolution type = None
Job 81: Waiting time = 12.38516748836264 | Resolution time = 0.0006870608776807785 | Resolution type = None
Job 82: Waiting time = 12.35378878004849 | Resolution time = 0.0006703860126435757 | Resolution type = None
Job 83: Waiting time = 12.33678254391998 | Resolution time = 0.0006670057773590088 | Resolution type = None
Job 84: Waiting time = 12.313738969154656 | Resolution time = 0.0006446242332458496 | Resolution type = None
Job 85: Waiting time = 12.297507557086647 | Resolution time = 0.0006718463264405727 | Resolution type = None
Job 86: Waiting time = 12.284220902249217 | Resolution time = 0.0006768121384084225 | Resolution type = None
Job 87: Waiting time = 12.267293219920248 | Resolution time = 0.000749531202018261 | Resolution type = None
Job 88: Waiting time = 12.25555966887623 | Resolution time = 0.000817601103335619 | Resolution type = None
Job 89: Waiting time = 12.2423065751791 | Resolution time = 0.0006371764466166496 | Resolution type = None
Job 90: Waiting time = 12.22587226703763 | Resolution time = 0.0007028793916106224 | Resolution type = None
Job 91: Waiting time = 12.214075312018394 | Resolution time = 0.0006617731414735317 | Resolution type = None
Job 92: Waiting time = 12.201823687180877 | Resolution time = 0.0006533274427056313 | Resolution type = None
Job 93: Waiting time = 12.185323046054691 | Resolution time = 0.0006425636820495129 | Resolution type = None
Job 94: Waiting time = 12.168061450123787 | Resolution time = 0.000633378978818655 | Resolution type = None
Job 95: Waiting time = 12.151839426718652 | Resolution time = 0.0006392151117324829 | Resolution type = None
Job 96: Waiting time = 12.131359044928104 | Resolution time = 0.0006345356814563274 | Resolution type = None
Job 97: Waiting time = 12.109542031772435 | Resolution time = 0.0006560282781720161 | Resolution type = None
Job 98: Waiting time = 12.09170091804117 | Resolution time = 0.0006573088467121124 | Resolution type = None
Job 99: Waiting time = 12.073234666138887 | Resolution time = 0.0006676949560642242 | Resolution type = None
Job 100: Waiting time = 12.05953186005354 | Resolution time = 0.0007736021652817726 | Resolution type = None
Job 101: Waiting time = 12.043228847905993 | Resolution time = 0.001041456125676632 | Resolution type = None
Job 102: Waiting time = 12.030916464980692 | Resolution time = 0.0006477814167737961 | Resolution type = None
Job 103: Waiting time = 12.01500034891069 | Resolution time = 0.0006918017752468586 | Resolution type = None
Job 104: Waiting time = 11.989093162119389 | Resolution time = 0.0006873239763081074 | Resolution type = None
Job 105: Waiting time = 11.966892715077847 | Resolution time = 0.0006478535942733288 | Resolution type = None
Job 106: Waiting time = 11.95624685799703 | Resolution time = 0.0006795357912778854 | Resolution type = None
Job 107: Waiting time = 11.928918551653624 | Resolution time = 0.0006274012848734856 | Resolution type = None
Job 108: Waiting time = 11.896497258916497 | Resolution time = 0.0006432938389480114 | Resolution type = None
Job 109: Waiting time = 11.883588903117925 | Resolution time = 0.0007032910361886024 | Resolution type = None
Job 110: Waiting time = 11.867580177728087 | Resolution time = 0.0006577093154191971 | Resolution type = None
Job 111: Waiting time = 11.853151018731296 | Resolution time = 0.0006820531561970711 | Resolution type = None
Job 112: Waiting time = 11.84220392210409 | Resolution time = 0.0012074001133441925 | Resolution type = None
Job 113: Waiting time = 11.828280330169946 | Resolution time = 0.0012259939685463905 | Resolution type = None
Job 114: Waiting time = 11.816159765701741 | Resolution time = 0.0009783608838915825 | Resolution type = None
Job 115: Waiting time = 11.795365885365754 | Resolution time = 0.0006794468499720097 | Resolution type = None
Job 116: Waiting time = 11.777609314303845 | Resolution time = 0.0006411001086235046 | Resolution type = None
Job 117: Waiting time = 11.764162248931825 | Resolution time = 0.0006514042615890503 | Resolution type = None
Job 118: Waiting time = 11.74544786894694 | Resolution time = 0.0006581400521099567 | Resolution type = None
Job 119: Waiting time = 11.730546668171883 | Resolution time = 0.0006321701221168041 | Resolution type = None
Job 120: Waiting time = 11.715228104963899 | Resolution time = 0.0006993901915848255 | Resolution type = None
Job 121: Waiting time = 11.702261365018785 | Resolution time = 0.0006775134243071079 | Resolution type = None
Job 122: Waiting time = 11.691411583218724 | Resolution time = 0.0006883586756885052 | Resolution type = None
Job 123: Waiting time = 11.679676224011928 | Resolution time = 0.0006722253747284412 | Resolution type = None
Job 124: Waiting time = 11.667681225109845 | Resolution time = 0.0006558210588991642 | Resolution type = None
Job 125: Waiting time = 11.650117525830865 | Resolution time = 0.000657279510051012 | Resolution type = None
Job 126: Waiting time = 11.634059481322765 | Resolution time = 0.0006842911243438721 | Resolution type = None
Job 127: Waiting time = 11.612549853045493 | Resolution time = 0.0009035971015691757 | Resolution type = None
Job 128: Waiting time = 11.593857118859887 | Resolution time = 0.001330364029854536 | Resolution type = None
Normal period 2 ended!

----- VACATION Started -----
Start time: 13.71153590735048
Duration: 11.962798384949565
Jobs in the system: 1379
------ VACATION ENDED ------

--- Normal Period 3 starts... ---
Job 129: Waiting time = 23.536742403171957 | Resolution time = 0.0008754981681704521 | Resolution type = None
Job 130: Waiting time = 23.5179852838628 | Resolution time = 0.0006926879286766052 | Resolution type = None
Job 131: Waiting time = 23.505695141851902 | Resolution time = 0.001230667345225811 | Resolution type = None
Job 132: Waiting time = 23.485822963062674 | Resolution time = 0.0010479516349732876 | Resolution type = None
Job 133: Waiting time = 23.47198667516932 | Resolution time = 0.0008034915663301945 | Resolution type = None
Job 134: Waiting time = 23.446909486781806 | Resolution time = 0.0006807856261730194 | Resolution type = None
Job 135: Waiting time = 23.429875642992556 | Resolution time = 0.0006373748183250427 | Resolution type = None
Job 136: Waiting time = 23.412905439268798 | Resolution time = 0.0006453199312090874 | Resolution type = None
Job 137: Waiting time = 23.397062818985432 | Resolution time = 0.0006294334307312965 | Resolution type = None
Job 138: Waiting time = 23.381430405192077 | Resolution time = 0.0006117811426520348 | Resolution type = None
Job 139: Waiting time = 23.364410891663283 | Resolution time = 0.0006605540402233601 | Resolution type = None
Job 140: Waiting time = 23.348387920763344 | Resolution time = 0.0006548897363245487 | Resolution type = None
Job 141: Waiting time = 23.328652946278453 | Resolution time = 0.000655739102512598 | Resolution type = None
Job 142: Waiting time = 23.31373326573521 | Resolution time = 0.0006531733088195324 | Resolution type = None
Job 143: Waiting time = 23.295715334825218 | Resolution time = 0.0006391392089426517 | Resolution type = None
Job 144: Waiting time = 23.273363473359495 | Resolution time = 0.0006280872039496899 | Resolution type = None
Job 145: Waiting time = 23.26081855269149 | Resolution time = 0.0006502806209027767 | Resolution type = None
Job 146: Waiting time = 23.244032606948167 | Resolution time = 0.0006657307967543602 | Resolution type = None
Job 147: Waiting time = 23.228250132873654 | Resolution time = 0.00065987603738904 | Resolution type = None
Job 148: Waiting time = 23.213579022791237 | Resolution time = 0.0006402609869837761 | Resolution type = None
Job 149: Waiting time = 23.195701703894883 | Resolution time = 0.0006183190271258354 | Resolution type = None
Job 150: Waiting time = 23.178336364682764 | Resolution time = 0.0006432244554162025 | Resolution type = None
Job 151: Waiting time = 23.159069378394634 | Resolution time = 0.0006267265416681767 | Resolution type = None
Job 152: Waiting time = 23.14291563583538 | Resolution time = 0.0006295433267951012 | Resolution type = None
Job 153: Waiting time = 23.123844885267317 | Resolution time = 0.0006643328815698624 | Resolution type = None
Job 154: Waiting time = 23.09924029186368 | Resolution time = 0.0006833076477050781 | Resolution type = None
Job 155: Waiting time = 23.087339440360665 | Resolution time = 0.0006209006533026695 | Resolution type = None
Job 156: Waiting time = 23.074005733709782 | Resolution time = 0.0006220261566340923 | Resolution type = None
Job 157: Waiting time = 23.056270292960107 | Resolution time = 0.0006346097216010094 | Resolution type = None
Job 158: Waiting time = 23.03977450588718 | Resolution time = 0.0006342791020870209 | Resolution type = None
Job 159: Waiting time = 23.028817428741604 | Resolution time = 0.0006412090733647346 | Resolution type = None
Job 160: Waiting time = 23.01152262603864 | Resolution time = 0.0012225871905684471 | Resolution type = None
Job 161: Waiting time = 22.996136357076466 | Resolution time = 0.0009437240660190582 | Resolution type = None
Job 162: Waiting time = 22.97129445290193 | Resolution time = 0.0006929505616426468 | Resolution type = None
Job 163: Waiting time = 22.95722128311172 | Resolution time = 0.0007163160480558872 | Resolution type = None
Job 164: Waiting time = 22.944991095922887 | Resolution time = 0.0006359857507050037 | Resolution type = None
Job 165: Waiting time = 22.924606828019023 | Resolution time = 0.0006411029025912285 | Resolution type = None
Job 166: Waiting time = 22.910228515975177 | Resolution time = 0.0006672907620668411 | Resolution type = None
Job 167: Waiting time = 22.887879534158856 | Resolution time = 0.0006382148712873459 | Resolution type = None
Job 168: Waiting time = 22.86745730927214 | Resolution time = 0.0006608366966247559 | Resolution type = None
Job 169: Waiting time = 22.852950231172144 | Resolution time = 0.0006622918881475925 | Resolution type = None
Job 170: Waiting time = 22.841660351026803 | Resolution time = 0.0006661014631390572 | Resolution type = None
Job 171: Waiting time = 22.829605834092945 | Resolution time = 0.0006608627736568451 | Resolution type = None
Job 172: Waiting time = 22.80897993920371 | Resolution time = 0.0006652832962572575 | Resolution type = None
Job 173: Waiting time = 22.787782992236316 | Resolution time = 0.00064501678571105 | Resolution type = None
Job 174: Waiting time = 22.76903284387663 | Resolution time = 0.0006578010506927967 | Resolution type = None
Job 175: Waiting time = 22.754726598970592 | Resolution time = 0.0006711818277835846 | Resolution type = None
Job 176: Waiting time = 22.733684642706066 | Resolution time = 0.0006931540556252003 | Resolution type = None
Job 177: Waiting time = 22.72304890770465 | Resolution time = 0.000682466197758913 | Resolution type = None
Job 178: Waiting time = 22.705640933010727 | Resolution time = 0.000647315289825201 | Resolution type = None
Job 179: Waiting time = 22.692713756114244 | Resolution time = 0.0006732363253831863 | Resolution type = None
Job 180: Waiting time = 22.679506658110768 | Resolution time = 0.0006299074739217758 | Resolution type = None
Job 181: Waiting time = 22.66140318941325 | Resolution time = 0.0006549120880663395 | Resolution type = None
Job 182: Waiting time = 22.644697032868862 | Resolution time = 0.0006198077462613583 | Resolution type = None
Job 183: Waiting time = 22.625120676122606 | Resolution time = 0.0007126652635633945 | Resolution type = None
Job 184: Waiting time = 22.60964284883812 | Resolution time = 0.0006427774205803871 | Resolution type = None
Job 185: Waiting time = 22.594903718214482 | Resolution time = 0.000605675857514143 | Resolution type = None
Job 186: Waiting time = 22.578262971248478 | Resolution time = 0.0006633969023823738 | Resolution type = None
Job 187: Waiting time = 22.56734514189884 | Resolution time = 0.0006955275312066078 | Resolution type = None
Job 188: Waiting time = 22.55014273431152 | Resolution time = 0.0006325347349047661 | Resolution type = None
Job 189: Waiting time = 22.539162151049823 | Resolution time = 0.0006395275704562664 | Resolution type = None
Job 190: Waiting time = 22.516714532859623 | Resolution time = 0.001212047878652811 | Resolution type = None
Job 191: Waiting time = 22.504215590190142 | Resolution time = 0.0012117237783968449 | Resolution type = None
Job 192: Waiting time = 22.48288808297366 | Resolution time = 0.0007911538705229759 | Resolution type = None
Normal period 3 ended!

----- VACATION Started -----
Start time: 25.720337877981365
Duration: 12.21641363715753
Jobs in the system: 2040
------ VACATION ENDED ------

--- Normal Period 4 starts... ---
Job 193: Waiting time = 34.68212966201827 | Resolution time = 0.000976362731307745 | Resolution type = None
Job 194: Waiting time = 34.66584375873208 | Resolution time = 0.0006702374666929245 | Resolution type = None
Job 195: Waiting time = 34.64766053110361 | Resolution time = 0.0006513819098472595 | Resolution type = None
Job 196: Waiting time = 34.62858414277434 | Resolution time = 0.0006542508490383625 | Resolution type = None
Job 197: Waiting time = 34.615230282302946 | Resolution time = 0.0006684660911560059 | Resolution type = None
Job 198: Waiting time = 34.5915691787377 | Resolution time = 0.0007381080649793148 | Resolution type = None
Job 199: Waiting time = 34.580035004764795 | Resolution time = 0.0012859390117228031 | Resolution type = None
Job 200: Waiting time = 34.56301269493997 | Resolution time = 0.0012169755063951015 | Resolution type = None
Job 201: Waiting time = 34.548081796616316 | Resolution time = 0.000823597889393568 | Resolution type = None
Job 202: Waiting time = 34.527069116942585 | Resolution time = 0.0006683981046080589 | Resolution type = None
Job 203: Waiting time = 34.51513954112306 | Resolution time = 0.0006664763204753399 | Resolution type = None
Job 204: Waiting time = 34.50108047807589 | Resolution time = 0.0006434139795601368 | Resolution type = None
Job 205: Waiting time = 34.48547535436228 | Resolution time = 0.000662362203001976 | Resolution type = None
Job 206: Waiting time = 34.46934118401259 | Resolution time = 0.0006517288275063038 | Resolution type = None
Job 207: Waiting time = 34.442568506114185 | Resolution time = 0.0006313184276223183 | Resolution type = None
Job 208: Waiting time = 34.42756772181019 | Resolution time = 0.0006712763570249081 | Resolution type = None
Job 209: Waiting time = 34.394307230599225 | Resolution time = 0.0006959522143006325 | Resolution type = None
Job 210: Waiting time = 34.373471279162914 | Resolution time = 0.0006528310477733612 | Resolution type = None
Job 211: Waiting time = 34.3588239280507 | Resolution time = 0.0006448337808251381 | Resolution type = None
Job 212: Waiting time = 34.34604136226699 | Resolution time = 0.0006499718874692917 | Resolution type = None
Job 213: Waiting time = 34.33595406496897 | Resolution time = 0.0006506801582872868 | Resolution type = None
Job 214: Waiting time = 34.32112051919103 | Resolution time = 0.000641185324639082 | Resolution type = None
Job 215: Waiting time = 34.30380707513541 | Resolution time = 0.0006356271915137768 | Resolution type = None
Job 216: Waiting time = 34.28697045519948 | Resolution time = 0.0007375767454504967 | Resolution type = None
Job 217: Waiting time = 34.27435530209914 | Resolution time = 0.0006591249257326126 | Resolution type = None
Job 218: Waiting time = 34.250518954824656 | Resolution time = 0.0006803586147725582 | Resolution type = None
Job 219: Waiting time = 34.22667711600661 | Resolution time = 0.0006896886043250561 | Resolution type = None
Job 220: Waiting time = 34.211859406903386 | Resolution time = 0.0008129309862852097 | Resolution type = None
Job 221: Waiting time = 34.19679866405204 | Resolution time = 0.0008373591117560863 | Resolution type = None
Job 222: Waiting time = 34.17620464693755 | Resolution time = 0.0006465637125074863 | Resolution type = None
Job 223: Waiting time = 34.16809955518693 | Resolution time = 0.0006443806923925877 | Resolution type = None
Job 224: Waiting time = 34.14565837616101 | Resolution time = 0.000655928160995245 | Resolution type = None
Job 225: Waiting time = 34.132822127081454 | Resolution time = 0.0006478107534348965 | Resolution type = None
Job 226: Waiting time = 34.11563979787752 | Resolution time = 0.0006535300053656101 | Resolution type = None
Job 227: Waiting time = 34.09745182096958 | Resolution time = 0.0006591444835066795 | Resolution type = None
Job 228: Waiting time = 34.08736826013774 | Resolution time = 0.0007398738525807858 | Resolution type = None
Job 229: Waiting time = 34.07058184919879 | Resolution time = 0.0008557080291211605 | Resolution type = None
Job 230: Waiting time = 34.05491182813421 | Resolution time = 0.0006469418294727802 | Resolution type = None
Job 231: Waiting time = 34.039654036052525 | Resolution time = 0.0006351531483232975 | Resolution type = None
Job 232: Waiting time = 34.02758275764063 | Resolution time = 0.0006777886301279068 | Resolution type = None
Job 233: Waiting time = 34.01370972907171 | Resolution time = 0.000638933852314949 | Resolution type = None
Job 234: Waiting time = 33.99023730913177 | Resolution time = 0.0006295437924563885 | Resolution type = None
Job 235: Waiting time = 33.97476086392999 | Resolution time = 0.0006708046421408653 | Resolution type = None
Job 236: Waiting time = 33.95948683517054 | Resolution time = 0.0006689303554594517 | Resolution type = None
Job 237: Waiting time = 33.93752479692921 | Resolution time = 0.0006113634444773197 | Resolution type = None
Job 238: Waiting time = 33.92730490071699 | Resolution time = 0.0006600096821784973 | Resolution type = None
Job 239: Waiting time = 33.910016127862036 | Resolution time = 0.0006130500696599483 | Resolution type = None
Job 240: Waiting time = 33.88942877622321 | Resolution time = 0.0006495597772300243 | Resolution type = None
Job 241: Waiting time = 33.86817765189335 | Resolution time = 0.000695585273206234 | Resolution type = None
Job 242: Waiting time = 33.85201962199062 | Resolution time = 0.0006702421233057976 | Resolution type = None
Job 243: Waiting time = 33.836518588941544 | Resolution time = 0.0006260829977691174 | Resolution type = None
Job 244: Waiting time = 33.821371626108885 | Resolution time = 0.0006895395927131176 | Resolution type = None
Job 245: Waiting time = 33.80574443610385 | Resolution time = 0.0010042395442724228 | Resolution type = None
Job 246: Waiting time = 33.78960693301633 | Resolution time = 0.0010556611232459545 | Resolution type = None
Job 247: Waiting time = 33.77548645110801 | Resolution time = 0.0006835092790424824 | Resolution type = None
Job 248: Waiting time = 33.76451394939795 | Resolution time = 0.0006161821074783802 | Resolution type = None
Job 249: Waiting time = 33.74071769602597 | Resolution time = 0.0006887991912662983 | Resolution type = None
Job 250: Waiting time = 33.72081344714388 | Resolution time = 0.0006598969921469688 | Resolution type = None
Job 251: Waiting time = 33.70812392886728 | Resolution time = 0.0006525241769850254 | Resolution type = None
Job 252: Waiting time = 33.686871571000665 | Resolution time = 0.0006626173853874207 | Resolution type = None
Job 253: Waiting time = 33.67648282693699 | Resolution time = 0.0006435872055590153 | Resolution type = None
Job 254: Waiting time = 33.66289120260626 | Resolution time = 0.0007083164528012276 | Resolution type = None
Job 255: Waiting time = 33.644186824094504 | Resolution time = 0.0006883298046886921 | Resolution type = None
Job 256: Waiting time = 33.62699367897585 | Resolution time = 0.0006457068957388401 | Resolution type = None
Normal period 4 ended!

----- VACATION Started -----
Start time: 37.982833471149206
Duration: 12.302928735036403
Jobs in the system: 2703
------ VACATION ENDED ------

--- Normal Period 5 starts... ---
Job 257: Waiting time = 45.912027382757515 | Resolution time = 0.0012895455583930016 | Resolution type = None
Job 258: Waiting time = 45.904225358739495 | Resolution time = 0.0012532919645309448 | Resolution type = None
Job 259: Waiting time = 45.89010100904852 | Resolution time = 0.0008046040311455727 | Resolution type = None
Job 260: Waiting time = 45.86614247504622 | Resolution time = 0.0006982274353504181 | Resolution type = None
Job 261: Waiting time = 45.848265391774476 | Resolution time = 0.0006657433696091175 | Resolution type = None
Job 262: Waiting time = 45.82856540521607 | Resolution time = 0.0006554368883371353 | Resolution type = None
Job 263: Waiting time = 45.80613178014755 | Resolution time = 0.000677984207868576 | Resolution type = None
Job 264: Waiting time = 45.78919060435146 | Resolution time = 0.0006555118598043919 | Resolution type = None
Job 265: Waiting time = 45.77387822372839 | Resolution time = 0.0006446614861488342 | Resolution type = None
Job 266: Waiting time = 45.7476057629101 | Resolution time = 0.0007271384820342064 | Resolution type = None
Job 267: Waiting time = 45.73441764386371 | Resolution time = 0.0006723511032760143 | Resolution type = None
Job 268: Waiting time = 45.714994771871716 | Resolution time = 0.0006579207256436348 | Resolution type = None
Job 269: Waiting time = 45.69331964896992 | Resolution time = 0.000658480916172266 | Resolution type = None
Job 270: Waiting time = 45.686180151999 | Resolution time = 0.0006578369066119194 | Resolution type = None
Job 271: Waiting time = 45.66260139318183 | Resolution time = 0.000636022537946701 | Resolution type = None
Job 272: Waiting time = 45.64788355771452 | Resolution time = 0.0006484412588179111 | Resolution type = None
Job 273: Waiting time = 45.634239606093615 | Resolution time = 0.000634348951280117 | Resolution type = None
Job 274: Waiting time = 45.623105362057686 | Resolution time = 0.0006370046176016331 | Resolution type = None
Job 275: Waiting time = 45.60698927287012 | Resolution time = 0.000637552235275507 | Resolution type = None
Job 276: Waiting time = 45.59304289100692 | Resolution time = 0.0006530070677399635 | Resolution type = None
Job 277: Waiting time = 45.57530957600102 | Resolution time = 0.0006467653438448906 | Resolution type = None
Job 278: Waiting time = 45.55745574226603 | Resolution time = 0.0006821369752287865 | Resolution type = None
Job 279: Waiting time = 45.54482805915177 | Resolution time = 0.0006366590969264507 | Resolution type = None
Job 280: Waiting time = 45.522323749028146 | Resolution time = 0.0006580566987395287 | Resolution type = None
